ForecastMonth,Cohort,Segment,OpeningGBV,Coll_Principal,Coll_Interest,Total_Collections,v32_Coll_P_Rate,v32_Coll_I_Rate,ScenA_Revenue,PQ_Revenue_Rate,ScenB_Revenue,v32_Rev_Rate
2026-03-31,202301,NRP-L,1022813.5,-19364.72,-5935.09,-25299.81,-0.018932796643767413,-0.0058027098781938255,10582.1885909145,0.0103461565484954,7876.3,0.007700621863125584
2026-03-31,202301,NRP-L,1022813.5,-19364.72,-5935.09,-25299.81,-0.018932796643767413,-0.0058027098781938255,8523.445833333299,0.0083333333333333,7876.3,0.007700621863125584
2026-03-31,202301,NRP-M,9185791.17,-417577.79,-132773.0,-550350.79,-0.04545909897927714,-0.014454171398281418,125176.47548533496,0.013627184982623,125227.68,0.013632759299926476
2026-03-31,202301,NRP-M,9185791.17,-417577.79,-132773.0,-550350.79,-0.04545909897927714,-0.014454171398281418,128580.20866862188,0.0139977282619437,125227.68,0.013632759299926476
2026-03-31,202301,NRP-M,9185791.17,-417577.79,-132773.0,-550350.79,-0.04545909897927714,-0.014454171398281418,130037.34710745713,0.0141563578684597,125227.68,0.013632759299926476
2026-03-31,202301,NRP-M,9185791.17,-417577.79,-132773.0,-550350.79,-0.04545909897927714,-0.014454171398281418,130835.30817056015,0.0142432269305073,125227.68,0.013632759299926476
2026-03-31,202301,NRP-S,3401955.14,-269233.5,0.0,-269233.5,-0.07914081430244845,0.0,51224.878447303476,0.0150574820476038,49724.25,0.014616374394637078
2026-03-31,202301,NRP-S,3401955.14,-269233.5,0.0,-269233.5,-0.07914081430244845,0.0,50468.36218196213,0.0148351051395587,49724.25,0.014616374394637078
2026-03-31,202301,NRP-S,3401955.14,-269233.5,0.0,-269233.5,-0.07914081430244845,0.0,50744.67438583927,0.0149163267290583,49724.25,0.014616374394637078
2026-03-31,202301,NRP-S,3401955.14,-269233.5,0.0,-269233.5,-0.07914081430244845,0.0,51114.59889786845,0.0150250655268395,49724.25,0.014616374394637078
2026-03-31,202404,NON PRIME,911694.35,-70112.85,-18610.76,-88723.61,-0.07690389876826594,-0.020413376478641113,18578.733758416278,0.0203782482127001,16023.19,0.017575177470387966
2026-03-31,202404,NON PRIME,911694.35,-70112.85,-18610.76,-88723.61,-0.07690389876826594,-0.020413376478641113,16469.056059355324,0.0180642295955386,16023.19,0.017575177470387966
2026-03-31,202404,NON PRIME,911694.35,-70112.85,-18610.76,-88723.61,-0.07690389876826594,-0.020413376478641113,16758.346665199635,0.018381540551611,16023.19,0.017575177470387966
2026-03-31,202404,NON PRIME,911694.35,-70112.85,-18610.76,-88723.61,-0.07690389876826594,-0.020413376478641113,17123.82712738822,0.0187824210245333,16023.19,0.017575177470387966
2026-03-31,202404,NRP-L,233539.25,-15262.93,-3531.64,-18794.57,-0.06535488145996872,-0.015122254610306404,3043.498462531721,0.0130320640429038,2941.12,0.012593686072041423
2026-03-31,202404,NRP-L,233539.25,-15262.93,-3531.64,-18794.57,-0.06535488145996872,-0.015122254610306404,2959.716520252865,0.0126733151718731,2941.12,0.012593686072041423
2026-03-31,202404,NRP-L,233539.25,-15262.93,-3531.64,-18794.57,-0.06535488145996872,-0.015122254610306404,2966.6121023572846,0.0127028416095251,2941.12,0.012593686072041423
2026-03-31,202404,NRP-L,233539.25,-15262.93,-3531.64,-18794.57,-0.06535488145996872,-0.015122254610306404,2977.8119809921354,0.0127507987671971,2941.12,0.012593686072041423
2026-03-31,202404,NRP-M,2373533.38,-105918.69,-35582.01,-141500.7,-0.04462490011410752,-0.014991156349357937,34295.563848063524,0.0144491601159043,33397.46,0.014070777466799309
2026-03-31,202404,NRP-M,2373533.38,-105918.69,-35582.01,-141500.7,-0.04462490011410752,-0.014991156349357937,33755.708466536686,0.0142217121322038,33397.46,0.014070777466799309
2026-03-31,202404,NRP-M,2373533.38,-105918.69,-35582.01,-141500.7,-0.04462490011410752,-0.014991156349357937,33897.45431885828,0.0142814314744789,33397.46,0.014070777466799309
2026-03-31,202404,NRP-M,2373533.38,-105918.69,-35582.01,-141500.7,-0.04462490011410752,-0.014991156349357937,34039.84629695727,0.014341423037816,33397.46,0.014070777466799309
2026-03-31,202404,NRP-S,936296.93,-46886.86,0.0,-46886.86,-0.05007691310063358,0.0,14713.249260664823,0.0157142983056292,13833.72,0.014774928291177884
2026-03-31,202404,NRP-S,936296.93,-46886.86,0.0,-46886.86,-0.05007691310063358,0.0,13955.714748035236,0.0149052232266053,13833.72,0.014774928291177884
2026-03-31,202404,NRP-S,936296.93,-46886.86,0.0,-46886.86,-0.05007691310063358,0.0,14054.41199819516,0.0150106355664278,13833.72,0.014774928291177884
2026-03-31,202404,NRP-S,936296.93,-46886.86,0.0,-46886.86,-0.05007691310063358,0.0,14181.909149044623,0.0151468072730353,13833.72,0.014774928291177884
2026-03-31,202405,NON PRIME,1178143.36,-73601.97,-23857.91,-97459.88,-0.06247284710750311,-0.020250430304169433,24086.48392802971,0.0204444422858944,21015.65,0.017837939518667745
2026-03-31,202405,NON PRIME,1178143.36,-73601.97,-23857.91,-97459.88,-0.06247284710750311,-0.020250430304169433,22251.47102634235,0.0188868959260971,21015.65,0.017837939518667745
2026-03-31,202405,NON PRIME,1178143.36,-73601.97,-23857.91,-97459.88,-0.06247284710750311,-0.020250430304169433,22777.57469341002,0.0193334491087825,21015.65,0.017837939518667745
2026-03-31,202405,NON PRIME,1178143.36,-73601.97,-23857.91,-97459.88,-0.06247284710750311,-0.020250430304169433,23267.020459278516,0.0197488873164625,21015.65,0.017837939518667745
2026-03-31,202405,NRP-L,396332.01,-10781.71,-5089.18,-15870.89,-0.02720373254736603,-0.012840698887783502,5111.111086735087,0.0128960340264595,4591.91,0.011586018499994487
2026-03-31,202405,NRP-L,396332.01,-10781.71,-5089.18,-15870.89,-0.02720373254736603,-0.012840698887783502,4410.619599585734,0.01112859796408,4591.91,0.011586018499994487
2026-03-31,202405,NRP-L,396332.01,-10781.71,-5089.18,-15870.89,-0.02720373254736603,-0.012840698887783502,4426.139769899916,0.0111677574816627,4591.91,0.011586018499994487
2026-03-31,202405,NRP-L,396332.01,-10781.71,-5089.18,-15870.89,-0.02720373254736603,-0.012840698887783502,4483.449222277357,0.0113123570873757,4591.91,0.011586018499994487
2026-03-31,202405,NRP-M,2346800.21,-53845.21,-33765.18,-87610.39,-0.022944096293565613,-0.01438775224926369,33957.84371276437,0.0144698485913142,32430.47,0.01381901614880118
2026-03-31,202405,NRP-M,2346800.21,-53845.21,-33765.18,-87610.39,-0.022944096293565613,-0.01438775224926369,32415.789646097084,0.0138127606721567,32430.47,0.01381901614880118
2026-03-31,202405,NRP-M,2346800.21,-53845.21,-33765.18,-87610.39,-0.022944096293565613,-0.01438775224926369,32550.11068287743,0.0138699964931729,32430.47,0.01381901614880118
2026-03-31,202405,NRP-M,2346800.21,-53845.21,-33765.18,-87610.39,-0.022944096293565613,-0.01438775224926369,32746.27744259983,0.0139535855259702,32430.47,0.01381901614880118
2026-03-31,202405,NRP-S,825162.22,-42938.87,0.0,-42938.87,-0.052036883123417844,0.0,13445.546383674255,0.0162944280018955,12712.87,0.015406510007208038
2026-03-31,202405,NRP-S,825162.22,-42938.87,0.0,-42938.87,-0.052036883123417844,0.0,12927.511286656745,0.0156666301162658,12712.87,0.015406510007208038
2026-03-31,202405,NRP-S,825162.22,-42938.87,0.0,-42938.87,-0.052036883123417844,0.0,13041.770588857513,0.0158050990129644,12712.87,0.015406510007208038
2026-03-31,202405,NRP-S,825162.22,-42938.87,0.0,-42938.87,-0.052036883123417844,0.0,13155.99497999383,0.0159435256015403,12712.87,0.015406510007208038
2026-03-31,202405,PRIME,4775.78,11.04,-49.89,-38.85,0.0023116642726423746,-0.010446461101642036,48.11496749425733,0.0100747872586797,48.14,0.010080028812047457
2026-03-31,202405,PRIME,4775.78,11.04,-49.89,-38.85,0.0023116642726423746,-0.010446461101642036,48.10915111388572,0.010073569367493,48.14,0.010080028812047457
2026-03-31,202405,PRIME,4775.78,11.04,-49.89,-38.85,0.0023116642726423746,-0.010446461101642036,48.167750398119395,0.0100858394645732,48.14,0.010080028812047457
2026-03-31,202405,PRIME,4775.78,11.04,-49.89,-38.85,0.0023116642726423746,-0.010446461101642036,48.209095882225306,0.0100944967905191,48.14,0.010080028812047457
2026-03-31,202406,NON PRIME,1636269.17,-94739.32,-35255.99,-129995.31,-0.0578995936224845,-0.02154657109380115,36085.17863488263,0.0220533267365067,31895.0,0.019492514180903378
2026-03-31,202406,NON PRIME,1636269.17,-94739.32,-35255.99,-129995.31,-0.0578995936224845,-0.02154657109380115,33697.0617616426,0.020593837725148,31895.0,0.019492514180903378
2026-03-31,202406,NON PRIME,1636269.17,-94739.32,-35255.99,-129995.31,-0.0578995936224845,-0.02154657109380115,34480.77119710103,0.0210727989192029,31895.0,0.019492514180903378
2026-03-31,202406,NON PRIME,1636269.17,-94739.32,-35255.99,-129995.31,-0.0578995936224845,-0.02154657109380115,35149.92217533969,0.0214817481254259,31895.0,0.019492514180903378
2026-03-31,202406,NRP-L,235177.07,-3903.77,-3533.66,-7437.43,-0.016599279853261203,-0.015025529487207234,3549.070654120476,0.0150910573642255,3506.59,0.014910424728057033
2026-03-31,202406,NRP-L,235177.07,-3903.77,-3533.66,-7437.43,-0.016599279853261203,-0.015025529487207234,3497.439276348635,0.0148715147966961,3506.59,0.014910424728057033
2026-03-31,202406,NRP-L,235177.07,-3903.77,-3533.66,-7437.43,-0.016599279853261203,-0.015025529487207234,3490.91222411034,0.014843761018497,3506.59,0.014910424728057033
2026-03-31,202406,NRP-L,235177.07,-3903.77,-3533.66,-7437.43,-0.016599279853261203,-0.015025529487207234,3489.523976882841,0.0148378580313244,3506.59,0.014910424728057033
2026-03-31,202406,NRP-M,2113639.77,-67529.93,-29260.04,-96789.97,-0.031949592810699236,-0.013843437474683778,30026.03333010856,0.0142058423371304,28512.3,0.013489668582456697
2026-03-31,202406,NRP-M,2113639.77,-67529.93,-29260.04,-96789.97,-0.031949592810699236,-0.013843437474683778,28677.146109332418,0.0135676601644056,28512.3,0.013489668582456697
2026-03-31,202406,NRP-M,2113639.77,-67529.93,-29260.04,-96789.97,-0.031949592810699236,-0.013843437474683778,28898.475179081935,0.0136723748243448,28512.3,0.013489668582456697
2026-03-31,202406,NRP-M,2113639.77,-67529.93,-29260.04,-96789.97,-0.031949592810699236,-0.013843437474683778,29126.914281670877,0.0137804533653674,28512.3,0.013489668582456697
2026-03-31,202406,NRP-S,984286.39,-51474.11,0.0,-51474.11,-0.05229586685639329,0.0,16332.701119258216,0.0165934440272594,15341.04,0.015585951564361263
2026-03-31,202406,NRP-S,984286.39,-51474.11,0.0,-51474.11,-0.05229586685639329,0.0,15563.384020038173,0.015811845188714,15341.04,0.015585951564361263
2026-03-31,202406,NRP-S,984286.39,-51474.11,0.0,-51474.11,-0.05229586685639329,0.0,15719.105339889695,0.0159700525168185,15341.04,0.015585951564361263
2026-03-31,202406,NRP-S,984286.39,-51474.11,0.0,-51474.11,-0.05229586685639329,0.0,15869.313295807688,0.0161226584630594,15341.04,0.015585951564361263
2026-03-31,202407,NON PRIME,1727159.9,-99914.2,-40427.9,-140342.1,-0.0578488419051415,-0.02340715529581251,39363.9099835985,0.0227911208357712,35185.51,0.02037188913429498
2026-03-31,202407,NON PRIME,1727159.9,-99914.2,-40427.9,-140342.1,-0.0578488419051415,-0.02340715529581251,37428.73618757696,0.0216706838710052,35185.51,0.02037188913429498
2026-03-31,202407,NON PRIME,1727159.9,-99914.2,-40427.9,-140342.1,-0.0578488419051415,-0.02340715529581251,38254.430525146214,0.0221487486625565,35185.51,0.02037188913429498
2026-03-31,202407,NON PRIME,1727159.9,-99914.2,-40427.9,-140342.1,-0.0578488419051415,-0.02340715529581251,38890.622359031404,0.0225170943113208,35185.51,0.02037188913429498
2026-03-31,202407,NRP-L,374593.4,-18221.38,-5723.48,-23944.86,-0.04864308874635805,-0.015279180038943557,5472.821225234143,0.0146100311036824,5329.04,0.014226198325971573
2026-03-31,202407,NRP-L,374593.4,-18221.38,-5723.48,-23944.86,-0.04864308874635805,-0.015279180038943557,5235.335579548072,0.0139760486424696,5329.04,0.014226198325971573
2026-03-31,202407,NRP-L,374593.4,-18221.38,-5723.48,-23944.86,-0.04864308874635805,-0.015279180038943557,5223.22773387404,0.01394372600765,5329.04,0.014226198325971573
2026-03-31,202407,NRP-L,374593.4,-18221.38,-5723.48,-23944.86,-0.04864308874635805,-0.015279180038943557,5227.425501828002,0.0139549322060346,5329.04,0.014226198325971573
2026-03-31,202407,NRP-M,3693798.64,-107262.22,-54928.3,-162190.52000000002,-0.029038458902026127,-0.014870409936584957,53130.88735375854,0.014383807167615,51009.89,0.013809602247295213
2026-03-31,202407,NRP-M,3693798.64,-107262.22,-54928.3,-162190.52000000002,-0.029038458902026127,-0.014870409936584957,51827.13852678412,0.0140308510500681,51009.89,0.013809602247295213
2026-03-31,202407,NRP-M,3693798.64,-107262.22,-54928.3,-162190.52000000002,-0.029038458902026127,-0.014870409936584957,52261.33346083551,0.0141483980460926,51009.89,0.013809602247295213
2026-03-31,202407,NRP-M,3693798.64,-107262.22,-54928.3,-162190.52000000002,-0.029038458902026127,-0.014870409936584957,52610.43560612282,0.014242908380659,51009.89,0.013809602247295213
2026-03-31,202407,NRP-S,897129.81,-66313.25,0.0,-66313.25,-0.07391711796980639,0.0,15114.97643152012,0.0168481486882262,14327.02,0.01596984052954388
2026-03-31,202407,NRP-S,897129.81,-66313.25,0.0,-66313.25,-0.07391711796980639,0.0,14649.101495621788,0.0163288537871925,14327.02,0.01596984052954388
2026-03-31,202407,NRP-S,897129.81,-66313.25,0.0,-66313.25,-0.07391711796980639,0.0,14798.9179016396,0.0164958490250587,14327.02,0.01596984052954388
2026-03-31,202407,NRP-S,897129.81,-66313.25,0.0,-66313.25,-0.07391711796980639,0.0,14920.188827921647,0.0166310255902896,14327.02,0.01596984052954388
2026-03-31,202407,PRIME,2284.78,-139.28,-23.95,-163.23,-0.060959917366223436,-0.010482409684958725,22.922460331619618,0.0100326772519103,22.85,0.010000962893582752
2026-03-31,202407,PRIME,2284.78,-139.28,-23.95,-163.23,-0.060959917366223436,-0.010482409684958725,22.860749217894906,0.0100056675994603,22.85,0.010000962893582752
2026-03-31,202407,PRIME,2284.78,-139.28,-23.95,-163.23,-0.060959917366223436,-0.010482409684958725,22.87297979108064,0.0100110206632939,22.85,0.010000962893582752
2026-03-31,202407,PRIME,2284.78,-139.28,-23.95,-163.23,-0.060959917366223436,-0.010482409684958725,22.884084726120022,0.0100158810590604,22.85,0.010000962893582752
2026-03-31,202408,NON PRIME,1715368.86,-122071.9,-37870.67,-159942.57,-0.07116364465191469,-0.02207727497163496,37650.4500217134,0.0219488944329521,32108.31,0.018718020799328255
2026-03-31,202408,NON PRIME,1715368.86,-122071.9,-37870.67,-159942.57,-0.07116364465191469,-0.02207727497163496,34761.84880107259,0.0202649410349402,32108.31,0.018718020799328255
2026-03-31,202408,NON PRIME,1715368.86,-122071.9,-37870.67,-159942.57,-0.07116364465191469,-0.02207727497163496,35845.42630239591,0.0208966287882805,32108.31,0.018718020799328255
2026-03-31,202408,NON PRIME,1715368.86,-122071.9,-37870.67,-159942.57,-0.07116364465191469,-0.02207727497163496,36649.43139977395,0.0213653356163723,32108.31,0.018718020799328255
2026-03-31,202408,NRP-L,442471.38,-28653.36,-7237.77,-35891.130000000005,-0.06475754431845965,-0.016357600349202247,6763.226892066575,0.0152851171799328,6686.72,0.015112209065363731
2026-03-31,202408,NRP-L,442471.38,-28653.36,-7237.77,-35891.130000000005,-0.06475754431845965,-0.016357600349202247,6738.61575191503,0.0152294951865927,6686.72,0.015112209065363731
2026-03-31,202408,NRP-L,442471.38,-28653.36,-7237.77,-35891.130000000005,-0.06475754431845965,-0.016357600349202247,6738.458084578393,0.0152291388531805,6686.72,0.015112209065363731
2026-03-31,202408,NRP-L,442471.38,-28653.36,-7237.77,-35891.130000000005,-0.06475754431845965,-0.016357600349202247,6739.429420687274,0.0152313341050155,6686.72,0.015112209065363731
2026-03-31,202408,NRP-M,2548519.27,-67931.96,-39560.59,-107492.55,-0.026655462565915777,-0.015522970717031305,39163.60299486949,0.015367199085322,37846.78,0.014850497873614272
2026-03-31,202408,NRP-M,2548519.27,-67931.96,-39560.59,-107492.55,-0.026655462565915777,-0.015522970717031305,38515.50138185679,0.0151128939204987,37846.78,0.014850497873614272
2026-03-31,202408,NRP-M,2548519.27,-67931.96,-39560.59,-107492.55,-0.026655462565915777,-0.015522970717031305,38823.85697382321,0.015233887940672,37846.78,0.014850497873614272
2026-03-31,202408,NRP-M,2548519.27,-67931.96,-39560.59,-107492.55,-0.026655462565915777,-0.015522970717031305,39045.09271892448,0.0153206974648163,37846.78,0.014850497873614272
2026-03-31,202408,NRP-S,1098594.55,-54944.61,0.0,-54944.61,-0.05001354685402362,0.0,18990.951674953827,0.0172865882822319,18186.04,0.016553914271648262
2026-03-31,202408,NRP-S,1098594.55,-54944.61,0.0,-54944.61,-0.05001354685402362,0.0,18726.77234766107,0.0170461180129294,18186.04,0.016553914271648262
2026-03-31,202408,NRP-S,1098594.55,-54944.61,0.0,-54944.61,-0.05001354685402362,0.0,18922.43667563238,0.0172242222352481,18186.04,0.016553914271648262
2026-03-31,202408,NRP-S,1098594.55,-54944.61,0.0,-54944.61,-0.05001354685402362,0.0,19056.4256169402,0.0173461861948434,18186.04,0.016553914271648262
2026-03-31,202409,NON PRIME,1657102.68,-126168.22,-40932.14,-167100.36,-0.07613784077640862,-0.024701028182514316,37893.181167478615,0.0228671292520501,33249.66,0.02006493647092527
2026-03-31,202409,NON PRIME,1657102.68,-126168.22,-40932.14,-167100.36,-0.07613784077640862,-0.024701028182514316,36569.1052810547,0.0220680985689159,33249.66,0.02006493647092527
2026-03-31,202409,NON PRIME,1657102.68,-126168.22,-40932.14,-167100.36,-0.07613784077640862,-0.024701028182514316,37666.129294933715,0.0227301118690688,33249.66,0.02006493647092527
2026-03-31,202409,NON PRIME,1657102.68,-126168.22,-40932.14,-167100.36,-0.07613784077640862,-0.024701028182514316,38372.49191731303,0.0231563755103655,33249.66,0.02006493647092527
2026-03-31,202409,NRP-L,525732.8,-18557.62,-7962.09,-26519.71,-0.035298577528356606,-0.015144746532839495,8004.836746922246,0.0152260554162157,7793.15,0.014823404588794914
2026-03-31,202409,NRP-L,525732.8,-18557.62,-7962.09,-26519.71,-0.035298577528356606,-0.015144746532839495,7849.970587927123,0.0149314834226191,7793.15,0.014823404588794914
2026-03-31,202409,NRP-L,525732.8,-18557.62,-7962.09,-26519.71,-0.035298577528356606,-0.015144746532839495,7876.753498519484,0.0149824273823499,7793.15,0.014823404588794914
2026-03-31,202409,NRP-L,525732.8,-18557.62,-7962.09,-26519.71,-0.035298577528356606,-0.015144746532839495,7898.4547415656125,0.0150237054670464,7793.15,0.014823404588794914
2026-03-31,202409,NRP-M,2513808.47,-86449.59,-39832.53,-126282.12,-0.03438988730911548,-0.015845491204029557,38466.35564672555,0.0153020232471114,36864.17,0.014664669341336095
2026-03-31,202409,NRP-M,2513808.47,-86449.59,-39832.53,-126282.12,-0.03438988730911548,-0.015845491204029557,37404.06635989504,0.0148794416146967,36864.17,0.014664669341336095
2026-03-31,202409,NRP-M,2513808.47,-86449.59,-39832.53,-126282.12,-0.03438988730911548,-0.015845491204029557,37705.93968065221,0.0149995276611715,36864.17,0.014664669341336095
2026-03-31,202409,NRP-M,2513808.47,-86449.59,-39832.53,-126282.12,-0.03438988730911548,-0.015845491204029557,37925.69237444565,0.0150869458938714,36864.17,0.014664669341336095
2026-03-31,202409,NRP-S,914190.14,-69444.21,0.0,-69444.21,-0.0759625453847052,0.0,15422.762407556582,0.0168704099210221,14705.6,0.016085931532799073
2026-03-31,202409,NRP-S,914190.14,-69444.21,0.0,-69444.21,-0.0759625453847052,0.0,15278.743240068809,0.0167128724885053,14705.6,0.016085931532799073
2026-03-31,202409,NRP-S,914190.14,-69444.21,0.0,-69444.21,-0.0759625453847052,0.0,15473.78550423047,0.0169262222673179,14705.6,0.016085931532799073
2026-03-31,202409,NRP-S,914190.14,-69444.21,0.0,-69444.21,-0.0759625453847052,0.0,15596.047923363329,0.0170599607685151,14705.6,0.016085931532799073
2026-03-31,202409,PRIME,7979.96,-391.42,-83.41,-474.83000000000004,-0.049050371179805416,-0.010452433345530554,80.26622085609993,0.0100584740845944,80.12,0.010040150577195876
2026-03-31,202409,PRIME,7979.96,-391.42,-83.41,-474.83000000000004,-0.049050371179805416,-0.010452433345530554,80.19496752788318,0.010049545051339,80.12,0.010040150577195876
2026-03-31,202409,PRIME,7979.96,-391.42,-83.41,-474.83000000000004,-0.049050371179805416,-0.010452433345530554,80.23051392306616,0.0100539995091537,80.12,0.010040150577195876
2026-03-31,202409,PRIME,7979.96,-391.42,-83.41,-474.83000000000004,-0.049050371179805416,-0.010452433345530554,80.25443279029294,0.0100569968759609,80.12,0.010040150577195876
2026-03-31,202410,NON PRIME,2224025.46,-156272.47,-58230.14,-214502.61,-0.07026559399189612,-0.02618231717545176,51638.635837950475,0.0232185452759837,45080.93,0.020269970290717806
2026-03-31,202410,NON PRIME,2224025.46,-156272.47,-58230.14,-214502.61,-0.07026559399189612,-0.02618231717545176,48502.237779975476,0.0218083104947798,45080.93,0.020269970290717806
2026-03-31,202410,NON PRIME,2224025.46,-156272.47,-58230.14,-214502.61,-0.07026559399189612,-0.02618231717545176,50160.10075343089,0.022553743945643,45080.93,0.020269970290717806
2026-03-31,202410,NON PRIME,2224025.46,-156272.47,-58230.14,-214502.61,-0.07026559399189612,-0.02618231717545176,51202.78667017107,0.0230225721742282,45080.93,0.020269970290717806
2026-03-31,202410,NRP-L,425841.9,-5584.95,-7487.98,-13072.93,-0.013115078624249984,-0.01758394371244351,6927.2484539735415,0.0162671837927962,6634.68,0.015580148407190556
2026-03-31,202410,NRP-L,425841.9,-5584.95,-7487.98,-13072.93,-0.013115078624249984,-0.01758394371244351,6655.152918010217,0.0156282247425869,6634.68,0.015580148407190556
2026-03-31,202410,NRP-L,425841.9,-5584.95,-7487.98,-13072.93,-0.013115078624249984,-0.01758394371244351,6639.714009638526,0.0155919697184296,6634.68,0.015580148407190556
2026-03-31,202410,NRP-L,425841.9,-5584.95,-7487.98,-13072.93,-0.013115078624249984,-0.01758394371244351,6638.922029373782,0.0155901099196058,6634.68,0.015580148407190556
2026-03-31,202410,NRP-M,2464753.62,-93393.12,-38700.02,-132093.13999999998,-0.037891462758050436,-0.01570137464693124,36234.547870123184,0.014701083133057,35000.45,0.014200384864431195
2026-03-31,202410,NRP-M,2464753.62,-93393.12,-38700.02,-132093.13999999998,-0.037891462758050436,-0.01570137464693124,35781.26454574278,0.0145171769930265,35000.45,0.014200384864431195
2026-03-31,202410,NRP-M,2464753.62,-93393.12,-38700.02,-132093.13999999998,-0.037891462758050436,-0.01570137464693124,36216.22154060794,0.0146936477734468,35000.45,0.014200384864431195
2026-03-31,202410,NRP-M,2464753.62,-93393.12,-38700.02,-132093.13999999998,-0.037891462758050436,-0.01570137464693124,36478.84165086139,0.0148001980217647,35000.45,0.014200384864431195
2026-03-31,202410,NRP-S,956184.04,-47321.57,0.0,-47321.57,-0.049490022862126,0.0,16288.90725136803,0.0170353264329407,15639.71,0.016356380514362067
2026-03-31,202410,NRP-S,956184.04,-47321.57,0.0,-47321.57,-0.049490022862126,0.0,16208.435805656824,0.0169511674820015,15639.71,0.016356380514362067
2026-03-31,202410,NRP-S,956184.04,-47321.57,0.0,-47321.57,-0.049490022862126,0.0,16427.551904012485,0.0171803243066183,15639.71,0.016356380514362067
2026-03-31,202410,NRP-S,956184.04,-47321.57,0.0,-47321.57,-0.049490022862126,0.0,16555.47381288008,0.0173141080799467,15639.71,0.016356380514362067
2026-03-31,202411,NON PRIME,2371864.2,-177740.25,-63306.82,-241047.07,-0.07493694200536438,-0.026690743930449304,58793.138282349464,0.0247877337506715,52050.06,0.02194478925058188
2026-03-31,202411,NON PRIME,2371864.2,-177740.25,-63306.82,-241047.07,-0.07493694200536438,-0.026690743930449304,56885.93888240205,0.0239836407507656,52050.06,0.02194478925058188
2026-03-31,202411,NON PRIME,2371864.2,-177740.25,-63306.82,-241047.07,-0.07493694200536438,-0.026690743930449304,58555.014566768696,0.0246873385781398,52050.06,0.02194478925058188
2026-03-31,202411,NON PRIME,2371864.2,-177740.25,-63306.82,-241047.07,-0.07493694200536438,-0.026690743930449304,59508.76475957847,0.0250894485272717,52050.06,0.02194478925058188
2026-03-31,202411,NRP-L,509138.43,-21262.11,-7510.64,-28772.75,-0.0417609607666033,-0.014751665868160846,7194.047733237604,0.0141298462448368,7110.93,0.013966594507509481
2026-03-31,202411,NRP-L,509138.43,-21262.11,-7510.64,-28772.75,-0.0417609607666033,-0.014751665868160846,7194.421848412369,0.0141305810453404,7110.93,0.013966594507509481
2026-03-31,202411,NRP-L,509138.43,-21262.11,-7510.64,-28772.75,-0.0417609607666033,-0.014751665868160846,7244.029562880302,0.0142280156751874,7110.93,0.013966594507509481
2026-03-31,202411,NRP-L,509138.43,-21262.11,-7510.64,-28772.75,-0.0417609607666033,-0.014751665868160846,7271.049650476658,0.0142810858934311,7110.93,0.013966594507509481
2026-03-31,202411,NRP-M,2738027.11,-107405.36,-45953.88,-153359.24,-0.03922728142746549,-0.01678357377549852,42713.57565778108,0.0156001288306386,41213.6,0.015052298002995302
2026-03-31,202411,NRP-M,2738027.11,-107405.36,-45953.88,-153359.24,-0.03922728142746549,-0.01678357377549852,42122.723861838116,0.0153843341097664,41213.6,0.015052298002995302
2026-03-31,202411,NRP-M,2738027.11,-107405.36,-45953.88,-153359.24,-0.03922728142746549,-0.01678357377549852,42477.84469375102,0.0155140336407228,41213.6,0.015052298002995302
2026-03-31,202411,NRP-M,2738027.11,-107405.36,-45953.88,-153359.24,-0.03922728142746549,-0.01678357377549852,42685.07319542965,0.0155897189766794,41213.6,0.015052298002995302
2026-03-31,202411,NRP-S,1066436.46,-57837.47,0.0,-57837.47,-0.05423433291093593,0.0,19214.097801186002,0.018017105117717,18525.41,0.017371320931769345
2026-03-31,202411,NRP-S,1066436.46,-57837.47,0.0,-57837.47,-0.05423433291093593,0.0,19278.33427243385,0.0180773398092877,18525.41,0.017371320931769345
2026-03-31,202411,NRP-S,1066436.46,-57837.47,0.0,-57837.47,-0.05423433291093593,0.0,19448.43599870176,0.0182368446017888,18525.41,0.017371320931769345
2026-03-31,202411,NRP-S,1066436.46,-57837.47,0.0,-57837.47,-0.05423433291093593,0.0,19539.622137602815,0.0183223500606898,18525.41,0.017371320931769345
2026-03-31,202412,NON PRIME,2646961.18,-189375.87,-74388.19,-263764.06,-0.07154463444001094,-0.02810324177100323,65818.58347606016,0.0248657154375268,60567.39,0.022881858055810247
2026-03-31,202412,NON PRIME,2646961.18,-189375.87,-74388.19,-263764.06,-0.07154463444001094,-0.02810324177100323,65564.22155713878,0.0247696196123053,60567.39,0.022881858055810247
2026-03-31,202412,NON PRIME,2646961.18,-189375.87,-74388.19,-263764.06,-0.07154463444001094,-0.02810324177100323,67658.61913159656,0.0255608656608997,60567.39,0.022881858055810247
2026-03-31,202412,NON PRIME,2646961.18,-189375.87,-74388.19,-263764.06,-0.07154463444001094,-0.02810324177100323,68743.08829750017,0.0259705691254226,60567.39,0.022881858055810247
2026-03-31,202412,NRP-L,47757.29,-644.96,-616.25,-1261.21,-0.013504953903372658,-0.012903789138789073,591.4260085033596,0.0123839943284755,547.97,0.011474059771817036
2026-03-31,202412,NRP-L,47757.29,-644.96,-616.25,-1261.21,-0.013504953903372658,-0.012903789138789073,503.56994269153876,0.0105443575774827,547.97,0.011474059771817036
