CalendarMonth,Segment,Cohort,MOB,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,WO_DebtSold,WO_Other,ClosingGBV_Reported,Provision_Balance,Coll_Principal_Rate,Coll_Interest_Rate,InterestRevenue_Rate_Annual,WO_DebtSold_Rate,WO_Other_Rate,Coverage_Ratio,GBV_Runoff_Rate,DataType
2023-10-31,NRP-M,202201,12,613952.1100000001,-28499.86,-8515.02,8354.21,0.0,0.0,585291.44,78520.4,-0.04642033073231069,-0.01386919250102422,0.1602145898380754,0.0,0.0,0.1341560710336034,0.04668225669914247,Actual
2023-10-31,NRP-M,202201,13,718308.66,-23178.44,-9973.66,9318.189999999999,0.0,0.0,694474.75,130376.81,-0.03226807818243484,-0.01388492239533907,0.1527395932838191,0.0,0.0,0.1877344136701874,0.03318059676462766,Actual
2023-10-31,NRP-M,202301,0,26000.0,-15880.53,-4412.84,23324.559028,0.0,0.0,2905876.18,0.0,-0.6107896153846153,-0.1697246153846154,10.56261047794045,0.0,0.0,0.0,-110.7644684615385,Actual
2023-10-31,NRP-M,202301,1,3374200.86,-72502.44,-43048.66,57853.87,0.0,0.0,3316503.57,3072.79,-0.02148729225325371,-0.01275817942859513,0.2018797016438511,0.0,0.0,0.0009265149079878722,0.01709954220093453,Actual
2023-10-31,NRP-M,202301,2,1689250.99,-56702.77999999999,-33631.06,29387.665331,0.0,0.0,1628213.83,24704.38,-0.03356681768172295,-0.01990885913288705,0.2048340131755195,0.0,0.0,0.01517268772984197,0.03613267676699714,Actual
2023-10-31,NRP-M,202301,3,682348.77,-19811.84,-15375.48,12787.2,0.0,0.0,659948.65,0.0,-0.0290347705909985,-0.02253316877818949,0.2206481118767686,0.0,0.0,0.0,0.03282796274403776,Actual
2023-10-31,NRP-M,202301,4,26363.9,-135.08,-691.97,475.03,0.0,0.0,26011.88,0.0,-0.005123672901202023,-0.02624687546227986,0.2121497639306143,0.0,0.0,0.0,0.01335234923512835,Actual
2023-10-31,NRP-S,201912,46,915064.72,-109757.45,-14304.49,11867.634708,0.0,206.22,797775.3099999999,185963.71,-0.1199450132882404,-0.01563221670266121,0.1527015794178453,0.0,0.0002253611088841891,0.2331028645145712,0.1281760813595786,Actual
2023-10-31,NRP-S,202001,36,8661.09,-1668.59,-216.27,133.992692,0.0,0.06,6930.01,1864.42,-0.1926535805539487,-0.02497029819572363,0.1821544274077996,0.0,6.927534525100189e-06,0.2690356868171908,0.1998686077618406,Actual
2023-10-31,NRP-S,202001,37,11783.65,-672.4200000000001,-181.89,189.561393,0.0,0.0,9860.49,2669.5,-0.05706381299512461,-0.01543579451188723,0.189409268816018,0.0,0.0,0.2707269111372761,0.1632057978639895,Actual
2023-10-31,NRP-S,202001,38,2918.47,-179.72,-80.28,47.961948,0.0,0.0,2713.07,2504.98,-0.06158021154920215,-0.02750756389478049,0.1934963383929516,0.0,0.0,0.9233009100391807,0.07037934260074616,Actual
2023-10-31,NRP-S,202001,43,91303.7,-9330.880000000001,-1592.51,1150.842028,0.0,0.0,81712.73000000001,13610.85,-0.1021960774864546,-0.01744189994490913,0.1484084082166476,0.0,0.0,0.1665695173811963,0.1050447024600316,Actual
2023-10-31,NRP-S,202001,44,123645.16,-12520.15,-1805.91,1661.169791,0.0,0.0,110933.9,12231.52,-0.1012587148579047,-0.01460558585552398,0.1581860109685469,0.0,0.0,0.1102595329290686,0.1028043475377444,Actual
2023-10-31,NRP-S,202001,45,132421.98,-15424.77,-2370.34,1903.185424,0.0,0.02,116505.35,19683.64,-0.1164819465771468,-0.01789989849117193,0.1692201969842556,0.0,1.510323286209736e-07,0.1689505245896433,0.1201962846349224,Actual
2023-10-31,NRP-S,202101,14,2772056.05,-133131.94,-41283.39,40022.14488299999,0.0,57.16,2626888.94,307689.78,-0.04802642428532424,-0.01489269670431087,0.1699924069262713,0.0,2.062007368141059e-05,0.117130867359775,0.05236802841703014,Actual
2023-10-31,NRP-S,202101,15,2618778.43,-144281.39,-40927.53,39604.015789,0.0,0.0,2464230.32,374539.79,-0.05509492072607303,-0.0156284814061188,0.1780621612929141,0.0,0.0,0.1519905777313867,0.05901534403580692,Actual
2023-10-31,NRP-S,202101,16,1888532.06,-111986.82,-27740.08,25801.646471,0.0,0.0,1768901.2,271150.04,-0.05929834201490865,-0.01468869953947194,0.160862283384595,0.0,0.0,0.1532872723473759,0.06334595135229004,Actual
2023-10-31,NRP-S,202101,17,3062964.85,-206662.84,-41481.2,39029.521992,0.0,0.0,2848968.36,458179.26,-0.06747150232559802,-0.01354282599749716,0.1500314788251124,0.0,0.0,0.1608228671237332,0.06986580012499988,Actual
2023-10-31,NRP-S,202101,18,2107495.92,-144417.86,-29137.19,28091.187027,0.0,25.74,1956424.53,396153.89,-0.06852580763240576,-0.0138255024474733,0.156940314769311,0.0,1.221354677640372e-05,0.2024887154732209,0.07168288610494672,Actual
2023-10-31,NRP-S,202101,19,1305646.19,-97905.76,-21671.13,19310.722677,0.0,0.01,1203500.01,260178.89,-0.07498644023921978,-0.01659801113500741,0.1741422661817945,0.0,7.6590427610408e-09,0.2161851996993336,0.078234196049697,Actual
2023-10-31,NRP-S,202101,20,1456530.71,-115176.56,-22300.87,21279.160383,0.0,8.19,1334081.3,294807.89,-0.07907595714202277,-0.0153109507728814,0.1720148783520073,0.0,5.622950442287619e-06,0.220981952149393,0.08406922638795575,Actual
2023-10-31,NRP-S,202101,21,1683640.76,-142771.28,-28414.1,25382.131003,0.0,0.0,1535581.12,314216.76,-0.08479913494135174,-0.01687658120132468,0.1775046852036528,0.0,0.0,0.2046240057965808,0.08794016129664141,Actual
2023-10-31,NRP-S,202101,22,1192647.91,-107317.34,-19541.68,18377.343292,0.0,279.97,1082604.06,291520.49,-0.08998241568209348,-0.01638512073525539,0.181426886351699,0.0,0.0002347465648935737,0.269277107643583,0.0922685136806217,Actual
2023-10-31,NRP-S,202101,23,1862241.19,-165902.28,-29256.46,27642.722986,0.0,1166.17,1684414.8,441852.47,-0.08908742911008213,-0.01571034952781814,0.1747736933268096,0.0,0.000626218561946855,0.2623180881573826,0.0954905255854641,Actual
2023-10-31,NRP-S,202101,24,1689690.05,-166885.22,-28888.53,25095.784654,0.0,874.47,1517936.79,307719.85,-0.09876676494603256,-0.01709694035305469,0.1748738626737127,0.0,0.0005175327865604701,0.202722440108985,0.1016477903743351,Actual
2023-10-31,NRP-S,202101,25,1219164.91,-60213.55,-19308.85,18365.425434,0.0,0.0,1156536.99,200885.8,-0.04938917574325528,-0.01583776718114369,0.1773657295126605,0.0,0.0,0.1736959576191333,0.05136952309429569,Actual
2023-10-31,NRP-S,202101,26,990431.2200000001,-67752.03,-15711.78,14863.076939,0.0,0.2,918865.1100000001,217900.98,-0.06840659768378464,-0.01586357505976033,0.1766914663739647,0.0,2.019322452295072e-07,0.2371414232933493,0.07225752637320942,Actual
2023-10-31,NRP-S,202101,27,502909.48,-34056.74,-7969.64,7339.94715,0.0,0.0,467261.36,114137.15,-0.06771942338410483,-0.01584706655360722,0.1718439636075905,0.0,0.0,0.2442683255469701,0.07088377017669263,Actual
2023-10-31,NRP-S,202101,28,407691.6899999999,-38199.82,-6148.7,5551.420697,0.0,0.0,368616.17,72427.31,-0.09369781365914033,-0.01508173983139073,0.160325813251185,0.0,0.0,0.196484353901241,0.09584576030970846,Actual
2023-10-31,NRP-S,202101,29,377884.99,-29576.69,-5809.89,5424.544459,0.0,79.03,346928.44,57808.42,-0.07826902571599893,-0.01537475727733986,0.1690187174994613,0.0,0.0002091377061576328,0.1666292333946447,0.0819205600095415,Actual
2023-10-31,NRP-S,202101,30,337263.01,-32695.12,-5329.059999999999,4753.41013,0.0,71.16,303811.49,52374.03,-0.09694250193639678,-0.01580090268422855,0.1659463659696445,0.0,0.0002109926018865811,0.1723898921663562,0.09918526197106516,Actual
2023-10-31,NRP-S,202101,31,324196.05,-26035.72,-5736.219999999999,4696.66063,0.0,0.0,297224.23,37822.48,-0.08030856637519179,-0.01769367640352188,0.1705739205912894,0.0,0.0,0.127252344130894,0.08319601673123392,Actual
2023-10-31,NRP-S,202101,32,175128.7,-8717.43,-2745.34,2720.412399,0.0,0.0,166264.54,24250.8,-0.04977727808177643,-0.01567612847009085,0.1828978466536784,0.0,0.0,0.1458567172531196,0.05061511905244544,Actual
2023-10-31,NRP-S,202101,33,84833.77,-6934.09,-1198.5,1295.248862,0.0,0.0,77940.86,17824.73,-0.0817373788763602,-0.01412762865542814,0.1797693394330598,0.0,0.0,0.2286955776469492,0.08125195897812867,Actual
2023-10-31,NRP-S,202201,5,1173235.8,-71157.73,-30776.7,23388.008163,0.0,49.27999999999999,1094695.98,37062.53,-0.06065083421423042,-0.02623232260727127,0.2347140573296683,0.0,4.200349154023427e-05,0.03385645939797824,0.06694291122040434,Actual
2023-10-31,NRP-S,202201,6,408211.88,-38606.02,-10032.42,7925.839742,0.0,96.78,367402.48,17057.78,-0.0945734847305277,-0.02457650179117766,0.2286076807852982,0.0,0.0002370827620205468,0.04642804806325748,0.099971122839443,Actual
2023-10-31,NRP-S,202201,7,555425.02,-44098.68,-14275.31,10357.364479,0.0,1.28,502689.47,26228.91,-0.07939627926736177,-0.02570159695002577,0.219560894154418,0.0,2.304541484285314e-06,0.05217716217528885,0.09494629896218944,Actual
2023-10-31,NRP-S,202201,8,484963.09,-47031.3,-12376.58,9521.156130000001,0.0,3.61,424816.3100000001,37517.45,-0.09697913298927552,-0.02552066385093348,0.231159726153659,0.0,7.443865470256715e-06,0.088314523517235,0.1240234179471266,Actual
2023-10-31,NRP-S,202201,9,600190.41,-42980.77,-15382.93,11535.607276,0.0,3.41,545042.78,59548.57,-0.07161189063317422,-0.02563008295983936,0.2262989719642579,0.0,5.681530299692726e-06,0.1092548551876974,0.09188355741971953,Actual
2023-10-31,NRP-S,202201,10,607777.82,-30200.07,-11522.75,11081.42081,0.0,1.31,561831.05,61615.97,-0.04968932561573241,-0.01895881952388457,0.2146751479151781,0.0,2.155392903281663e-06,0.1096699265731219,0.0755979709822249,Actual
2023-10-31,NRP-S,202201,11,662567.72,-56427.45,-12575.02,12018.73755,0.0,0.0,595663.47,53579.19,-0.085164803984112,-0.01897922222954055,0.2135795902054627,0.0,0.0,0.08994875915422512,0.1009772253921456,Actual
2023-10-31,NRP-S,202201,12,879586.23,-65851.81,-14138.19,13720.891752,0.0,527.24,810311.9,95234.98,-0.0748668041335754,-0.01607368273602919,0.1836686724217091,0.0,0.0005994182059898778,0.1175287935423384,0.07875786095468998,Actual
2023-10-31,NRP-S,202201,13,1671436.48,-99792.95,-26501.9,25311.532843,0.0,80.72,1558239.11,183782.57,-0.05970490125954413,-0.01585576258333192,0.1783034475230783,0.0,4.829378858597128e-05,0.1179424703311419,0.06772460177487565,Actual
2023-10-31,NRP-S,202301,0,29910.0,-61199.04,-5661.110000000001,29934.060314,0.0,0.0,2974829.04,5172.47,-2.046106318956871,-0.1892714811099967,11.78366498917182,0.0,0.0,0.001738745296099436,-98.45934603811435,Actual
2023-10-31,NRP-S,202301,1,2637205.23,-111345.43,-43606.68,57899.902612,0.0,12.89,2540059.03,19920.02,-0.04222099544372587,-0.0165351863798632,0.2585026952136189,0.0,4.88775005197453e-06,0.00784234530171529,0.03683679938705387,Actual
2023-10-31,NRP-S,202301,2,2365592.24,-144802.01,-58306.2,50004.413202,0.0,0.0,2211497.05,32574.51,-0.06121173698134891,-0.02464761213454099,0.2488855134703481,0.0,0.0,0.01472961946750054,0.0651402162191741,Actual
2023-10-31,NRP-S,202301,3,1768708.09,-92942.81999999999,-50339.35000000001,37234.212608,0.0,31.0,1662526.03,20806.43,-0.05254842250424715,-0.02846108427083635,0.2478661280213781,0.0,1.752691706181996e-05,0.01251494991630296,0.06003368255074813,Actual
2023-10-31,NRP-S,202301,4,1521936.1,-81230.95999999999,-40847.62,31031.185663,0.0,2.03,1430880.7,20579.06,-0.05337343663771429,-0.02683924771874457,0.2400673629018306,0.0,1.333827353198337e-06,0.01438209348969484,0.05982866166325885,Actual
2023-10-31,PRIME,202101,14,764668.76,-17504.85,-6163.42,6220.51,0.0,0.64,747220.3600000001,60945.04,-0.02289206897899163,-0.008060248204725926,0.0957819810890109,0.0,8.369637070043244e-07,0.08156233858509958,0.02281824616452215,Actual
2023-10-31,PRIME,202101,15,2166960.73,-68512.49,-18820.37,18944.789215,0.0,0.0,2098472.8,243608.52,-0.03161685814214086,-0.008685145854027543,0.1029366207992179,0.0,0.0,0.1160884811087377,0.03160552429577262,Actual
2023-10-31,PRIME,202101,16,2263960.49,-100283.44,-19702.68,19500.572325,0.0,0.0,2163358.65,209243.26,-0.04429557867416671,-0.008702749048416478,0.1014167490435626,0.0,0.0,0.09672148443809815,0.04443621717091002,Actual
2023-10-31,PRIME,202101,17,4179997.63,-182737.89,-35994.7,34895.558697,0.0,0.0,3995235.94,404487.91,-0.04371722335163142,-0.008611177131217658,0.09829361125201896,0.0,0.0,0.1012425589062958,0.04420138630557069,Actual
2023-10-31,PRIME,202101,18,2585011.65,-133115.92,-21896.66,21537.124667,0.0,0.0,2450981.29,221049.22,-0.05149528823206658,-0.008470623333554415,0.09809714950607669,0.0,0.0,0.090188048722314,0.05184903518713344,Actual
2023-10-31,PRIME,202101,19,1363914.64,-50309.95,-11815.44,11451.370751,0.0,0.0,1312395.9,192977.79,-0.03688643594294141,-0.00866288817018637,0.09885564071415269,0.0,0.0,0.1470423597025867,0.03777270108340504,Actual
2023-10-31,PRIME,202101,20,599983.63,-26896.71,-5019.07,4951.016459,0.0,0.0,572770.4400000001,55449.06,-0.04482907308654404,-0.008365344901160053,0.09715969425618518,0.0,0.0,0.09680852245098401,0.04535655414465215,Actual
2023-10-31,PRIME,202101,21,1241807.55,-74822.47,-11427.7,10675.414618,0.0,0.0,1166160.64,160854.29,-0.06025287090580179,-0.009202472637567714,0.1012189029786563,0.0,0.0,0.1379349332181199,0.0609167741007857,Actual
2023-10-31,PRIME,202101,22,451631.61,-22210.56,-3887.91,3630.422858,0.0,0.0,429050.34,66294.65,-0.04917848863590395,-0.008608586985308668,0.09464638977015061,0.0,0.0,0.1545148524995925,0.04999931249276378,Actual
2023-10-31,PRIME,202101,23,126925.99,-8983.4,-1218.07,1024.351647,0.0,687.0899999999999,116991.8,15480.07,-0.07077667859829181,-0.009596694892826914,0.09502320646375968,0.0,0.005413312119921223,0.1323175641369737,0.07826757939804135,Actual
2023-10-31,PRIME,202101,24,631619.5,-36071.04,-5189.16,4865.134266,0.0,0.09,594826.5,142723.66,-0.05710881313828975,-0.008215642487288628,0.09069231156855384,0.0,1.424908508999485e-07,0.2399416636615887,0.0582518430795756,Actual
2023-10-31,PRIME,202101,25,620394.18,-38370.38,-5646.709999999999,5208.886146,0.0,0.0,581475.77,106661.19,-0.06184838806837291,-0.009101810078231229,0.09885720342269509,0.0,0.0,0.1834318736961301,0.06273174580715768,Actual
2023-10-31,PRIME,202101,26,882064.7799999999,-54436.24,-8084.4,7197.312497,0.0,0.02,826644.64,117884.47,-0.06171456023898834,-0.009165313232436285,0.09607293283822445,0.0,2.26740716254423e-08,0.1426059812109832,0.06283001119260187,Actual
2023-10-31,PRIME,202101,27,273099.44,-10614.88,-2289.05,2421.025466,0.0,0.0,262210.61,30008.43,-0.03886818662096121,-0.008381745491678782,0.104378179692562,0.0,0.0,0.1144439959923819,0.03987130109091405,Actual
2023-10-31,PRIME,202101,28,404469.92,-29567.26,-3897.31,3577.731658,0.0,0.0,374766.6,88690.64,-0.07310125806141528,-0.009635599107098,0.1041484246974011,0.0,0.0,0.2366556678209851,0.0734376489603975,Actual
2023-10-31,PRIME,202101,29,384062.99,-23214.43,-3612.429999999999,3467.20734,0.0,388.53,360282.42,59185.78,-0.06044432971789342,-0.009405826893135419,0.1062939448905201,0.0,0.001011630930644997,0.1642760698676333,0.06191841083151493,Actual
2023-10-31,PRIME,202101,30,181901.97,-19651.82,-1910.96,1564.08141,0.0,0.09,161881.52,27943.34,-0.1080352235877379,-0.01050543872614464,0.1012402298159508,0.0,4.947719917491822e-07,0.1726159971811483,0.110061754691277,Actual
2023-10-31,PRIME,202101,31,705.52,-19.48,-8.42,8.290527,0.0,0.0,685.91,0.0,-0.02761084023131875,-0.01193445968930718,0.1383579055393597,0.0,0.0,0.0,0.02779510148542921,Actual
2023-10-31,PRIME,202201,13,446612.39,-9458.550000000001,-3894.42,4004.198789,0.0,48.1,437215.52,16801.8,-0.02117843170450332,-0.008719910345523552,0.1055640474907183,0.0,0.0001076996542796316,0.03842910242527529,0.0210403253702836,Actual
2023-11-30,NON PRIME,201912,47,568968.38,9752.61,597.2900000000001,51.376725,0.0,1746.17,566063.76,595334.66,0.01714086466457064,0.001049777142272827,0.001098626056337261,0.0,0.003069010618832631,1.051709545935249,0.005105064010762769,Actual
2023-11-30,NON PRIME,202001,35,67002.81,-11000.02,-896.2300000000001,865.578433,0.0,233.89,55233.19,53334.57,-0.1641725175406823,-0.01337600617048748,0.1571755612662613,0.0,0.00349074911932798,0.9656253785088277,0.1756586029750095,Actual
2023-11-30,NON PRIME,202001,36,45069.66,-8781.869999999999,-599.79,435.521165,0.0,872.21,34151.39,28761.43,-0.1948510372609866,-0.01330806578083793,0.1175700202937704,0.0,0.01935248679488596,0.84217450592787,0.2422532142465686,Actual
2023-11-30,NON PRIME,202001,37,56647.73,-2212.87,-618.42,488.386203,0.0,0.0,54380.45,41570.63,-0.03906370122862822,-0.01091694230289545,0.1048944438991642,0.0,0.0,0.7644407135284831,0.04002419867486316,Actual
2023-11-30,NON PRIME,202001,38,28995.34,-746.44,-207.2,279.842847,0.0,0.0,28302.04,24349.39,-0.02574344705045708,-0.007145975870605415,0.1174242012164713,0.0,0.0,0.8603404560236647,0.02391073876009039,Actual
2023-11-30,NON PRIME,202001,39,20306.58,-1817.18,-190.84,138.941903,0.0,0.0,18470.34,16357.33,-0.08948724994558413,-0.00939793899317364,0.08324689927271521,0.0,0.0,0.885599831946786,0.09042586196198481,Actual
2023-11-30,NON PRIME,202001,40,22423.81,-688.6700000000001,-96.26,121.972092,0.0,85.97,21728.3,22106.8,-0.030711551694382,-0.004292758456301584,0.06617937745637338,0.0,0.00383387122884113,1.017419678483821,0.03101658460359763,Actual
2023-11-30,NON PRIME,202001,41,4197.93,0.0,-1.71,0.0,0.0,0.0,4205.400000000001,4187.309999999999,0.0,-0.0004073436193552536,0.0,0.0,0.0,0.9956983877871306,-0.001779448442446695,Actual
2023-11-30,NON PRIME,202001,42,604.03,-80.08,-15.92,16.360137,0.0,0.0,524.39,0.0,-0.1325761965465292,-0.02635630680595335,0.3295338534509876,0.0,0.0,0.0,0.1318477559061636,Actual
2023-11-30,NON PRIME,202001,44,29413.45,-337.12,-16.1,13.911862,0.0,0.0,25811.24,30329.75,-0.01146142326044718,-0.00054736863577717,0.00575454384530433,0.0,0.0,1.175059780157792,0.1224681225765765,Actual
2023-11-30,NON PRIME,202001,45,12762.17,-36.76,-3.78,12.90619,0.0,0.0,12752.84,15112.58,-0.002880387896415735,-0.0002961878740057529,0.01230396646233882,0.0,0.0,1.185036431100837,0.0007310668953634003,Actual
2023-11-30,NON PRIME,202001,46,19666.41,-972.3299999999999,-96.04,57.146227,0.0,0.0,18683.88,26796.13,-0.04944115372353165,-0.004883453563716001,0.0353536357254154,0.0,0.0,1.4341844413473,0.04995980456016115,Actual
2023-11-30,NON PRIME,202101,15,3283381.16,-180565.72,-82102.3,86264.1774,0.0,316.89,3058724.56,939260.1,-0.05499383446544475,-0.02500541240846981,0.3196544782817722,0.0,9.651331495122545e-05,0.3070757374766691,0.06842233327549475,Actual
2023-11-30,NON PRIME,202101,16,2044370.35,-113400.71,-55144.15,59132.054068,0.0,14.52,1909709.56,621380.54,-0.05546974891315559,-0.02697365964048539,0.3519127496447337,0.0,7.10243131827851e-06,0.325379603796925,0.0658690779779701,Actual
2023-11-30,NON PRIME,202101,17,1455102.85,-97673.69,-36879.81,41852.065203,0.0,153.35,1332116.9,415519.63,-0.06712493896909073,-0.02534515687327532,0.34994098639591,0.0,0.0001053877394302403,0.3119242988359355,0.08452045159556931,Actual
2023-11-30,NON PRIME,202101,18,1827305.45,-124122.19,-46520.88,51013.73412,0.0,638.9,1680048.58,575930.58,-0.06792635024429003,-0.02545873214573951,0.3396624786841193,0.0,0.0003496405048209099,0.3428059086243804,0.08058689366903607,Actual
2023-11-30,NON PRIME,202101,19,1378543.19,-79287.19,-35452.03,40441.368886,0.0,1.81,1282222.92,426352.26,-0.05751520197201802,-0.02571702523154171,0.3569250919005785,0.0,1.312980262881717e-06,0.3325102471261394,0.06987105714112593,Actual
2023-11-30,NON PRIME,202101,20,1029209.24,-63061.98,-24968.61,29787.554763,0.0,0.02,961813.99,373541.53,-0.06127226374298777,-0.0242599940124906,0.352129805613191,0.0,1.943239452455751e-08,0.3883719033864334,0.06548255435405924,Actual
2023-11-30,NON PRIME,202101,21,824523.33,-57857.48,-20312.96,23135.031057,0.0,0.0,757100.15,302559.44,-0.07017082221312039,-0.02463600393211433,0.3413805297583272,0.0,0.0,0.3996293489045009,0.0817723132224772,Actual
2023-11-30,NON PRIME,202101,22,692270.14,-51243.21,-18295.31,19668.003019,0.0,0.0,634966.1699999999,246898.34,-0.07402198511696605,-0.02642799240192564,0.345665691620278,0.0,0.0,0.388836998985316,0.08277689111363389,Actual
2023-11-30,NON PRIME,202101,23,628744.41,-62016.39,-15322.14,16697.388973,0.0,424.6,561241.39,246373.69,-0.0986352944275083,-0.02436942540769468,0.3231067546798017,0.0,0.0006753141550793271,0.4389799013219606,0.1073616225073079,Actual
2023-11-30,NON PRIME,202101,24,507615.19,-57972.13,-12121.87,13057.800542,0.0,1193.69,443741.3,173215.05,-0.1142048763355565,-0.02388003794764298,0.3129731137366739,0.0,0.002351564774883904,0.3903514277350339,0.1258313211627887,Actual
2023-11-30,NON PRIME,202101,25,434220.74,-26597.34,-10309.27,11901.331066,0.0,157.09,404131.64,165379.78,-0.06125303918002627,-0.02374200274266034,0.3334698567591835,0.0,0.0003617745204892793,0.4092225493653504,0.0692944791167736,Actual
2023-11-30,NON PRIME,202101,26,480236.53,-31280.99,-11300.27,11972.785556,0.0,811.46,445324.99,209757.8,-0.0651366317343664,-0.02353063395656303,0.3033273852185575,0.0,0.001689709027341173,0.4710218485605311,0.07269655225936265,Actual
2023-11-30,NON PRIME,202101,27,380598.86,-24135.5,-8015.31,8818.305151999999,0.0,110.63,351620.09,193660.17,-0.06341453571353313,-0.0210597320233697,0.2818962183684242,0.0,0.0002906734928212869,0.55076537293418,0.07613992853262885,Actual
2023-11-30,NON PRIME,202101,28,276878.27,-21614.23,-6493.36,6952.132571,0.0,0.0,251580.73,119417.62,-0.0780640170859201,-0.0234520390495072,0.305492661500064,0.0,0.0,0.4746691847185593,0.09136701121398959,Actual
2023-11-30,NON PRIME,202101,29,164642.82,-19858.77,-3760.48,3973.456804,0.0,0.0,143322.74,88406.58,-0.1206172853453312,-0.02284023074920607,0.2936278936953744,0.0,0.0,0.6168356814836222,0.1294929229224816,Actual
2023-11-30,NON PRIME,202101,30,134233.68,-13081.59,-2834.33,2762.745667,0.0,213.56,119833.39,73394.56,-0.09745385807794289,-0.02111489456297406,0.2504096260727313,0.0,0.001590956904407299,0.6124716992484315,0.1072777711227167,Actual
2023-11-30,NON PRIME,202101,31,132886.51,-11550.68,-3123.3,2729.136129,0.0,0.0,119960.78,92241.37999999999,-0.0869213887850618,-0.02350351438983535,0.2498710333313742,0.0,0.0,0.7689294784512071,0.09726894024081158,Actual
2023-11-30,NON PRIME,202101,32,101910.71,-9236.0,-2076.78,1914.220025,0.0,0.0,92514.15,69603.2,-0.0906283549589636,-0.02037842735076618,0.2285302199428631,0.0,0.0,0.7523519375144235,0.09220385178358582,Actual
2023-11-30,NON PRIME,202101,33,65356.3,-8100.719999999999,-598.9699999999999,1288.129827,0.0,1542.76,56366.73,36151.65,-0.1239470410656662,-0.00916468649541054,0.2397970238293784,0.0,0.02360537545730098,0.6413650392705058,0.1375471071648792,Actual
2023-11-30,NON PRIME,202101,34,58245.01,-7880.840000000001,-1295.63,1064.019264,0.0,0.0,49949.67,27481.11,-0.1353049814911183,-0.02224448068598495,0.2222605457875275,0.0,0.0,0.5501760071688162,0.1424214709551943,Actual
2023-11-30,NON PRIME,202201,6,7002721.18,-422120.96,-221755.19,203076.77417,0.0,173.27,6561575.38,1049694.15,-0.06027956120908987,-0.03166700262654182,0.3528296151680186,0.0,2.474323845633963e-05,0.1599759340111399,0.06299633937446011,Actual
2023-11-30,NON PRIME,202201,7,3559504.73,-221279.27,-104867.01,97373.684106,0.0,217.13,3162152.359999999,560649.84,-0.06216574686220461,-0.02946112393563247,0.3328308982533645,0.0,6.100005940995054e-05,0.1773000716511965,0.1116313645128942,Actual
2023-11-30,NON PRIME,202201,8,3214239.58,-196108.41,-93660.58,89555.5774,0.0,3528.7,2912328.88,551458.94,-0.06101238103725921,-0.02913926534374889,0.3389893103010904,0.0,0.001097833534860522,0.1893532505161299,0.09392912148757752,Actual
2023-11-30,NON PRIME,202201,9,3357020.93,-197015.97,-98271.1,94961.728124,0.0,1242.32,3047825.9,601819.37,-0.05868773954888629,-0.02927330572228515,0.344164578138431,0.0,0.0003700662062896343,0.1974585785887573,0.09210399233346449,Actual
2023-11-30,NON PRIME,202201,10,3498699.59,-215164.59,-99593.17,96871.09002799999,0.0,707.42,3208076.96,727668.24,-0.06149844662713667,-0.02846576776258747,0.3368675222577006,0.0,0.0002021951247320436,0.2268238103614572,0.08306589992197654,Actual
2023-11-30,NON PRIME,202201,11,3016558.68,-195284.14,-82734.29000000001,81956.60593800001,0.0,521.74,2767738.75,685639.43,-0.06473739141716282,-0.02742671327713075,0.3305550500940364,0.0,0.0001729586775351574,0.2477254870966416,0.08248469743011919,Actual
2023-11-30,NON PRIME,202201,12,2728929.3,-197284.2,-73734.52,74902.387866,0.0,2382.49,2473360.1,599550.35,-0.07229362812733917,-0.02701957870436585,0.3339450332051475,0.0,0.0008730493677502015,0.2424031785747655,0.09365182161370035,Actual
2023-11-30,NON PRIME,202201,13,2199988.82,-117064.17,-58528.72,58863.836706,0.0,348.66,2040812.84,542567.73,-0.05321125677356851,-0.0266040988335568,0.3255365088278039,0.0,0.0001584826235616961,0.2658586418929038,0.07235308586704554,Actual
2023-11-30,NON PRIME,202201,14,1916424.62,-114202.43,-50033.71,49022.711264,0.0,313.31,1770782.49,527050.97,-0.05959140203489975,-0.02610784138225066,0.3112269487778409,0.0,0.0001634867329141284,0.29763732868174,0.07599679553271452,Actual
2023-11-30,NON PRIME,202301,0,473019.78,-326621.13,-22334.97,179991.261348,0.0,0.0,9957239.249999998,4936.38,-0.6905020546920891,-0.04721783516114272,4.629602761503969,0.0,0.0,0.0004957578979534916,-20.05036548365905,Actual
2023-11-30,NON PRIME,202301,1,8481169.25,-388278.1,-212075.89,295433.965775,0.0,115.55,8176531.449999999,75167.47,-0.04578119933168413,-0.02500550145252672,0.4238149808879044,0.0,1.362430068236169e-05,0.00919307538406154,0.03591931619570034,Actual
2023-11-30,NON PRIME,202301,2,7067109.27,-341346.47,-250082.81,244911.288193,0.0,138.46,6718266.939999999,202208.14,-0.04830072055755832,-0.03538686051758189,0.4216368945924289,0.0,1.959216911895859e-05,0.03009825923945797,0.04936138903085065,Actual
2023-11-30,NON PRIME,202301,3,6730231.750000001,-390277.21,-230402.87,226546.009838,0.0,295.1,6335590.13,339562.45,-0.05798867327265513,-0.03423401727585383,0.4095415861960969,0.0,4.384692993669943e-05,0.05359602547395218,0.05863715168500713,Actual
