Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202412,NRP-S,2025-12-01,1185143.139015504,-61054.039697195214,-24305.890136877042,21044.03772270689,1099783.2091814317,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-01-01,1099783.2091814317,-56656.62273288786,-22555.258497257557,19528.34099013497,1020571.3279512862,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-02-01,1020571.3279512862,-52575.92970779704,-20930.716094460015,18121.812308647193,947064.6821490292,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-03-01,947064.6821490292,-48789.14858147103,-19423.18135170805,16816.588849802098,878852.3522158501,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-04-01,878852.3522158501,-45275.110350580166,-18024.226792756188,15605.374105345167,815553.0150725137,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-05-01,815553.0150725137,-42014.170709174665,-16726.03193030173,14481.397097999654,756812.8124330373,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-06-01,756812.8124330373,-38988.10023236202,-15521.339547608597,13438.374530100016,702303.3726530666,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-07-01,702303.3726530666,-36179.98246950446,-14403.415128947005,12470.475658469864,651719.9750546152,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-08-01,651719.9750546152,-33574.11937725357,-13366.009212055606,11572.289699186707,604779.846465306,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-09-01,604779.846465306,-31155.94356377013,-12403.322452167351,10738.795580018363,561220.5804493685,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-10-01,561220.5804493685,-28911.936853553718,-11509.973202298783,9965.333871440034,520798.6703935159,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
202412,NRP-S,2026-11-01,520798.6703935159,-26829.554717640098,-10680.967428568843,9247.580739319765,483288.14824730693,-0.0515161736057576,-0.0205088223833181,0.0177565367675234
