ForecastMonth,Segment,Cohort,MOB,OpeningGBV,Coll_Principal,Coll_Interest,Coll_Rate,Coll_P_Approach,Coll_I_Approach,ScenB_Revenue,ScenB_Rev_Rate,ScenA_Revenue,ScenA_Rev_Rate
2026-08-31,NRP-S,202503,17,1878344.39,-88365.7,0.0,-0.047044461319470814,CohortTrend,NoMatch_ERROR,36986.54,0.019691032271243934,40016.96450205561,0.0213043809831144
2026-08-31,NRP-S,202503,17,1878344.39,-88365.7,0.0,-0.047044461319470814,CohortTrend,NoMatch_ERROR,36986.54,0.019691032271243934,39957.964807985874,0.0212729705056834
2026-08-31,NRP-S,202503,17,1878344.39,-88365.7,0.0,-0.047044461319470814,CohortTrend,NoMatch_ERROR,36986.54,0.019691032271243934,39926.25785049297,0.021256090237261
2026-08-31,NRP-S,202503,17,1878344.39,-88365.7,0.0,-0.047044461319470814,CohortTrend,NoMatch_ERROR,36986.54,0.019691032271243934,39913.14641775937,0.0212491099237448
2026-08-31,NRP-S,202504,16,1638190.11,-94795.12,0.0,-0.057865762600654444,CohortTrend,NoMatch_ERROR,32080.83,0.01958309344206699,33562.42464256211,0.020487502908049
2026-08-31,NRP-S,202504,16,1638190.11,-94795.12,0.0,-0.057865762600654444,CohortTrend,NoMatch_ERROR,32080.83,0.01958309344206699,34128.17503540594,0.0208328537860639
2026-08-31,NRP-S,202504,16,1638190.11,-94795.12,0.0,-0.057865762600654444,CohortTrend,NoMatch_ERROR,32080.83,0.01958309344206699,34171.69429639394,0.0208594192382189
2026-08-31,NRP-S,202504,16,1638190.11,-94795.12,0.0,-0.057865762600654444,CohortTrend,NoMatch_ERROR,32080.83,0.01958309344206699,34187.72770833692,0.0208692065100655
2026-08-31,NRP-S,202505,15,1706654.86,-89091.24,0.0,-0.05220225957110039,CohortTrend,NoMatch_ERROR,32478.51,0.019030508605588827,34959.698323549674,0.0204843399464785
2026-08-31,NRP-S,202505,15,1706654.86,-89091.24,0.0,-0.05220225957110039,CohortTrend,NoMatch_ERROR,32478.51,0.019030508605588827,34684.36525795029,0.0203230108622843
2026-08-31,NRP-S,202506,14,1958110.4,-105528.34,0.0,-0.05389294699624699,CohortTrend,NoMatch_ERROR,38170.98,0.019493783394439867,40497.34907498285,0.0206818517867955
2026-08-31,NRP-S,202506,14,1958110.4,-105528.34,0.0,-0.05389294699624699,CohortTrend,NoMatch_ERROR,38170.98,0.019493783394439867,41842.38585793479,0.0213687572763695
2026-08-31,NRP-S,202507,13,2227054.21,-105164.75,0.0,-0.04722145941835875,CohortTrend,NoMatch_ERROR,43168.59,0.01938371765095022,47287.784392333255,0.0212333333333333
2026-08-31,NRP-S,202508,12,2365355.72,-127242.61,0.0,-0.0537942808872739,DonorCohort:202405,NoMatch_ERROR,42119.16,0.017806691671728766,48509.50355766659,0.0205083333333333
2026-08-31,NRP-S,202509,11,2460199.39,-134818.1,0.0,-0.054799664022353894,DonorCohort:202405,NoMatch_ERROR,44701.49,0.01816986467913887,50454.58915658325,0.0205083333333333
2026-08-31,PRIME,202101,65,863785.68,-118034.2,-9831.93,-0.14802992566396794,CohortAvg,CohortAvg,9352.69,0.010827558521229479,7198.213999999972,0.0083333333333333
2026-08-31,PRIME,202101,65,863785.68,-118034.2,-9831.93,-0.14802992566396794,CohortAvg,CohortAvg,9352.69,0.010827558521229479,8067.523425299023,0.0093397281433272
2026-08-31,PRIME,202101,65,863785.68,-118034.2,-9831.93,-0.14802992566396794,CohortAvg,CohortAvg,9352.69,0.010827558521229479,9081.63120864511,0.0105137552276221
2026-08-31,PRIME,202101,65,863785.68,-118034.2,-9831.93,-0.14802992566396794,CohortAvg,CohortAvg,9352.69,0.010827558521229479,9627.236857843387,0.0111453999305052
2026-08-31,PRIME,202201,47,44083.23,-4320.44,-421.63,-0.10757083816226713,CohortAvg,CohortAvg,366.67,0.00831767545164,392.78655471832866,0.0089101128641964
2026-08-31,PRIME,202201,47,44083.23,-4320.44,-421.63,-0.10757083816226713,CohortAvg,CohortAvg,366.67,0.00831767545164,368.5224280065694,0.0083596966013282
2026-08-31,PRIME,202201,47,44083.23,-4320.44,-421.63,-0.10757083816226713,CohortAvg,CohortAvg,366.67,0.00831767545164,367.3602499999986,0.0083333333333333
2026-08-31,PRIME,202405,27,4676.17,26.09,-48.9,-0.004877923599869123,CohortTrend,CohortAvg,47.05,0.01006165301945823,47.11141793542025,0.0100747872586797
2026-08-31,PRIME,202405,27,4676.17,26.09,-48.9,-0.004877923599869123,CohortTrend,CohortAvg,47.05,0.01006165301945823,47.10572286918975,0.010073569367493
2026-08-31,PRIME,202405,27,4676.17,26.09,-48.9,-0.004877923599869123,CohortTrend,CohortAvg,47.05,0.01006165301945823,47.16309992905326,0.0100858394645732
2026-08-31,PRIME,202405,27,4676.17,26.09,-48.9,-0.004877923599869123,CohortTrend,CohortAvg,47.05,0.01006165301945823,47.2035830569217,0.0100944967905191
2026-08-31,PRIME,202407,25,1650.6,-106.02,-17.32,-0.07472434266327396,CohortTrend,CohortAvg,16.48,0.009984248152187084,16.55993707200314,0.0100326772519103
2026-08-31,PRIME,202407,25,1650.6,-106.02,-17.32,-0.07472434266327396,CohortTrend,CohortAvg,16.48,0.009984248152187084,16.51535493966917,0.0100056675994603
2026-08-31,PRIME,202407,25,1650.6,-106.02,-17.32,-0.07472434266327396,CohortTrend,CohortAvg,16.48,0.009984248152187084,16.52419070683291,0.0100110206632939
2026-08-31,PRIME,202407,25,1650.6,-106.02,-17.32,-0.07472434266327396,CohortTrend,CohortAvg,16.48,0.009984248152187084,16.532213276085095,0.0100158810590604
2026-08-31,PRIME,202409,23,6163.23,-313.72,-64.49,-0.06136555020662868,CohortTrend,CohortAvg,61.83,0.010032077336072157,61.992689232394746,0.0100584740845944
2026-08-31,PRIME,202409,23,6163.23,-313.72,-64.49,-0.06136555020662868,CohortTrend,CohortAvg,61.83,0.010032077336072157,61.937657546764065,0.010049545051339
2026-08-31,PRIME,202409,23,6163.23,-313.72,-64.49,-0.06136555020662868,CohortTrend,CohortAvg,61.83,0.010032077336072157,61.96511139480135,0.0100539995091537
2026-08-31,PRIME,202409,23,6163.23,-313.72,-64.49,-0.06136555020662868,CohortTrend,CohortAvg,61.83,0.010032077336072157,61.98358485582849,0.0100569968759609
2026-08-31,PRIME,202504,16,3025.16,3.92,-31.36,-0.009070594613177484,CohortTrend,CohortAvg,31.53,0.010422589218421506,33.685661325940984,0.011135166842726
2026-08-31,PRIME,202504,16,3025.16,3.92,-31.36,-0.009070594613177484,CohortTrend,CohortAvg,31.53,0.010422589218421506,31.955232792401404,0.0105631546074923
2026-08-31,PRIME,202504,16,3025.16,3.92,-31.36,-0.009070594613177484,CohortTrend,CohortAvg,31.53,0.010422589218421506,31.822122905206122,0.0105191536663205
2026-08-31,PRIME,202504,16,3025.16,3.92,-31.36,-0.009070594613177484,CohortTrend,CohortAvg,31.53,0.010422589218421506,31.773082420449953,0.0105029427932572
2026-08-31,PRIME,202507,13,6119.88,-77.67,-66.0,-0.02347595050883351,CohortTrend,CohortAvg,66.18,0.010813937528186829,69.15464399999999,0.0113
2026-08-31,PRIME,202508,12,18656.07,-287.28,-188.93,-0.02552574041585393,DonorCohort:202405,DonorCohort:202405,189.26,0.010144687493132262,209.72532024999873,0.0112416666666666
2026-08-31,PRIME,202509,11,15545.99,-228.19,-162.63,-0.025139601916635737,DonorCohort:202405,DonorCohort:202405,157.77,0.01014859780560775,174.7628375833323,0.0112416666666666
2026-09-30,NON PRIME,201912,81,226063.17,7789.56,2725.86,0.0465154054063738,CohortTrend,CohortTrend,0.0,0.0,0.0,0.0
2026-09-30,NON PRIME,202001,80,54069.1,2840.86,636.76,0.06431806706603217,CohortTrend,CohortTrend,0.0,0.0,450.57583333333156,0.0083333333333333
2026-09-30,NON PRIME,202101,68,736674.16,6894.09,5993.42,0.01749417951621922,CohortTrend,CohortTrend,0.0,0.0,6138.951333333309,0.0083333333333333
2026-09-30,NON PRIME,202201,48,252387.99,-31993.11,-973.82,-0.13062004257809573,CohortTrend,CohortTrend,0.0,0.0,2573.343845015313,0.01019598375111
2026-09-30,NON PRIME,202201,48,252387.99,-31993.11,-973.82,-0.13062004257809573,CohortTrend,CohortTrend,0.0,0.0,2103.2332499999916,0.0083333333333333
2026-09-30,NON PRIME,202301,39,2138949.43,-172475.95,-26048.14,-0.09281383057289018,CohortTrend,CohortTrend,25618.9,0.011977328514961664,33043.10239599165,0.0154482859353957
2026-09-30,NON PRIME,202301,39,2138949.43,-172475.95,-26048.14,-0.09281383057289018,CohortTrend,CohortTrend,25618.9,0.011977328514961664,28944.951878603897,0.013532321742924
2026-09-30,NON PRIME,202301,39,2138949.43,-172475.95,-26048.14,-0.09281383057289018,CohortTrend,CohortTrend,25618.9,0.011977328514961664,28933.61603255202,0.0135270220168562
2026-09-30,NON PRIME,202301,39,2138949.43,-172475.95,-26048.14,-0.09281383057289018,CohortTrend,CohortTrend,25618.9,0.011977328514961664,29562.31291801577,0.0138209499034373
2026-09-30,NON PRIME,202404,29,496324.77,-39409.13,-9658.62,-0.09886218251811207,CohortTrend,CohortTrend,7933.32,0.01598413071344394,10114.229357171287,0.0203782482127001
2026-09-30,NON PRIME,202404,29,496324.77,-39409.13,-9658.62,-0.09886218251811207,CohortTrend,CohortTrend,7933.32,0.01598413071344394,8965.724599232888,0.0180642295955386
2026-09-30,NON PRIME,202404,29,496324.77,-39409.13,-9658.62,-0.09886218251811207,CohortTrend,CohortTrend,7933.32,0.01598413071344394,9123.213886524003,0.018381540551611
2026-09-30,NON PRIME,202404,29,496324.77,-39409.13,-9658.62,-0.09886218251811207,CohortTrend,CohortTrend,7933.32,0.01598413071344394,9322.180795044655,0.0187824210245333
2026-09-30,NON PRIME,202405,28,678188.72,-42568.53,-13163.16,-0.08217725886092592,CohortTrend,CohortTrend,11157.43,0.016451807101716467,13865.190144984595,0.0204444422858944
2026-09-30,NON PRIME,202405,28,678188.72,-42568.53,-13163.16,-0.08217725886092592,CohortTrend,CohortTrend,11157.43,0.016451807101716467,12808.879772893006,0.0188868959260971
2026-09-30,NON PRIME,202405,28,678188.72,-42568.53,-13163.16,-0.08217725886092592,CohortTrend,CohortTrend,11157.43,0.016451807101716467,13111.727104270343,0.0193334491087825
2026-09-30,NON PRIME,202405,28,678188.72,-42568.53,-13163.16,-0.08217725886092592,CohortTrend,CohortTrend,11157.43,0.016451807101716467,13393.472610575938,0.0197488873164625
2026-09-30,NON PRIME,202406,27,1027429.92,-58471.24,-21223.53,-0.07756711036797526,CohortTrend,CohortTrend,18667.39,0.01816901536213779,22658.247724622943,0.0220533267365067
2026-09-30,NON PRIME,202406,27,1027429.92,-58471.24,-21223.53,-0.07756711036797526,CohortTrend,CohortTrend,18667.39,0.01816901536213779,21158.725046441792,0.020593837725148
2026-09-30,NON PRIME,202406,27,1027429.92,-58471.24,-21223.53,-0.07756711036797526,CohortTrend,CohortTrend,18667.39,0.01816901536213779,21650.824107732726,0.0210727989192029
2026-09-30,NON PRIME,202406,27,1027429.92,-58471.24,-21223.53,-0.07756711036797526,CohortTrend,CohortTrend,18667.39,0.01816901536213779,22070.990757966483,0.0214817481254259
2026-09-30,NON PRIME,202407,26,1080845.18,-58629.09,-24817.2,-0.07720466496413482,CohortTrend,CohortTrend,20802.59,0.01924659552073869,24633.67310214087,0.0227911208357712
2026-09-30,NON PRIME,202407,26,1080845.18,-58629.09,-24817.2,-0.07720466496413482,CohortTrend,CohortTrend,20802.59,0.01924659552073869,23422.654209279714,0.0216706838710052
2026-09-30,NON PRIME,202407,26,1080845.18,-58629.09,-24817.2,-0.07720466496413482,CohortTrend,CohortTrend,20802.59,0.01924659552073869,23939.368234955637,0.0221487486625565
2026-09-30,NON PRIME,202407,26,1080845.18,-58629.09,-24817.2,-0.07720466496413482,CohortTrend,CohortTrend,20802.59,0.01924659552073869,24337.492853996504,0.0225170943113208
2026-09-30,NON PRIME,202408,25,934736.25,-66812.28,-19861.13,-0.09272499060563875,CohortTrend,CohortTrend,16127.54,0.017253572866142722,20516.427273903522,0.0219488944329521
2026-09-30,NON PRIME,202408,25,934736.25,-66812.28,-19861.13,-0.09272499060563875,CohortTrend,CohortTrend,16127.54,0.017253572866142722,18942.37498947112,0.0202649410349402
2026-09-30,NON PRIME,202408,25,934736.25,-66812.28,-19861.13,-0.09272499060563875,CohortTrend,CohortTrend,16127.54,0.017253572866142722,19532.836431199357,0.0208966287882805
2026-09-30,NON PRIME,202408,25,934736.25,-66812.28,-19861.13,-0.09272499060563875,CohortTrend,CohortTrend,16127.54,0.017253572866142722,19970.953694039283,0.0213653356163723
2026-09-30,NON PRIME,202409,24,900013.14,-70662.33,-22568.33,-0.10358810983581862,CohortTrend,CohortTrend,17043.84,0.018937323515076678,20580.716800923463,0.0228671292520501
2026-09-30,NON PRIME,202409,24,900013.14,-70662.33,-22568.33,-0.10358810983581862,CohortTrend,CohortTrend,17043.84,0.018937323515076678,19861.578686839504,0.0220680985689159
2026-09-30,NON PRIME,202409,24,900013.14,-70662.33,-22568.33,-0.10358810983581862,CohortTrend,CohortTrend,17043.84,0.018937323515076678,20457.39935583188,0.0227301118690688
2026-09-30,NON PRIME,202409,24,900013.14,-70662.33,-22568.33,-0.10358810983581862,CohortTrend,CohortTrend,17043.84,0.018937323515076678,20841.042234103155,0.0231563755103655
2026-09-30,NON PRIME,202410,23,1232706.48,-87633.5,-32420.2,-0.09739033739808035,CohortTrend,CohortTrend,23079.09,0.018722291457411663,28621.651217878498,0.0232185452759837
2026-09-30,NON PRIME,202410,23,1232706.48,-87633.5,-32420.2,-0.09739033739808035,CohortTrend,CohortTrend,23079.09,0.018722291457411663,26883.245664767066,0.0218083104947798
2026-09-30,NON PRIME,202410,23,1232706.48,-87633.5,-32420.2,-0.09739033739808035,CohortTrend,CohortTrend,23079.09,0.018722291457411663,27802.146310054894,0.022553743945643
2026-09-30,NON PRIME,202410,23,1232706.48,-87633.5,-32420.2,-0.09739033739808035,CohortTrend,CohortTrend,23079.09,0.018722291457411663,28380.07390543879,0.0230225721742282
2026-09-30,NON PRIME,202411,22,1266834.58,-97540.48,-34674.67,-0.10436654641997536,CohortTrend,CohortTrend,26347.49,0.02079789296563092,31401.958275183755,0.0247877337506715
2026-09-30,NON PRIME,202411,22,1266834.58,-97540.48,-34674.67,-0.10436654641997536,CohortTrend,CohortTrend,26347.49,0.02079789296563092,30383.305457367023,0.0239836407507656
2026-09-30,NON PRIME,202411,22,1266834.58,-97540.48,-34674.67,-0.10436654641997536,CohortTrend,CohortTrend,26347.49,0.02079789296563092,31274.774198955532,0.0246873385781398
2026-09-30,NON PRIME,202411,22,1266834.58,-97540.48,-34674.67,-0.10436654641997536,CohortTrend,CohortTrend,26347.49,0.02079789296563092,31784.180987477863,0.0250894485272717
2026-09-30,NON PRIME,202412,21,1486422.41,-106459.12,-43201.81,-0.10068532941453702,CohortTrend,CohortTrend,32413.47,0.02180636525790808,36960.95666702279,0.0248657154375268
2026-09-30,NON PRIME,202412,21,1486422.41,-106459.12,-43201.81,-0.10068532941453702,CohortTrend,CohortTrend,32413.47,0.02180636525790808,36818.11767890611,0.0247696196123053
2026-09-30,NON PRIME,202412,21,1486422.41,-106459.12,-43201.81,-0.10068532941453702,CohortTrend,CohortTrend,32413.47,0.02180636525790808,37994.24353736077,0.0255608656608997
2026-09-30,NON PRIME,202412,21,1486422.41,-106459.12,-43201.81,-0.10068532941453702,CohortTrend,CohortTrend,32413.47,0.02180636525790808,38603.23594848225,0.0259705691254226
2026-09-30,NON PRIME,202501,20,1709117.0,-119321.5,-47893.09,-0.09783683036328115,CohortTrend,CohortTrend,39064.11,0.02285631118290907,43941.33865538651,0.0257099652366611
2026-09-30,NON PRIME,202501,20,1709117.0,-119321.5,-47893.09,-0.09783683036328115,CohortTrend,CohortTrend,39064.11,0.02285631118290907,44764.29203129621,0.0261914731591203
2026-09-30,NON PRIME,202501,20,1709117.0,-119321.5,-47893.09,-0.09783683036328115,CohortTrend,CohortTrend,39064.11,0.02285631118290907,45848.19341744369,0.0268256610971886
2026-09-30,NON PRIME,202501,20,1709117.0,-119321.5,-47893.09,-0.09783683036328115,CohortTrend,CohortTrend,39064.11,0.02285631118290907,46364.246122233446,0.0271276022192942
2026-09-30,NON PRIME,202502,19,2341021.9,-171905.49,-65931.61,-0.10159541865029113,CohortTrend,CohortTrend,57997.93,0.02477462086108635,63791.24920592343,0.0272493175761933
2026-09-30,NON PRIME,202502,19,2341021.9,-171905.49,-65931.61,-0.10159541865029113,CohortTrend,CohortTrend,57997.93,0.02477462086108635,64619.35831302501,0.0276030558761646
2026-09-30,NON PRIME,202502,19,2341021.9,-171905.49,-65931.61,-0.10159541865029113,CohortTrend,CohortTrend,57997.93,0.02477462086108635,66167.44174225038,0.0282643412016993
2026-09-30,NON PRIME,202502,19,2341021.9,-171905.49,-65931.61,-0.10159541865029113,CohortTrend,CohortTrend,57997.93,0.02477462086108635,66863.66338238266,0.0285617419394422
2026-09-30,NON PRIME,202503,18,3366713.35,-208762.7,-104548.67,-0.09306149274633077,CohortTrend,CohortTrend,104028.52,0.03089913193827446,117037.68702892953,0.0347631873764749
2026-09-30,NON PRIME,202503,18,3366713.35,-208762.7,-104548.67,-0.09306149274633077,CohortTrend,CohortTrend,104028.52,0.03089913193827446,118367.81300701408,0.0351582688223261
2026-09-30,NON PRIME,202503,18,3366713.35,-208762.7,-104548.67,-0.09306149274633077,CohortTrend,CohortTrend,104028.52,0.03089913193827446,118751.7648422038,0.0352723123405216
2026-09-30,NON PRIME,202503,18,3366713.35,-208762.7,-104548.67,-0.09306149274633077,CohortTrend,CohortTrend,104028.52,0.03089913193827446,118908.04364739286,0.0353187311439487
2026-09-30,NON PRIME,202504,17,4149787.25,-256754.1,-140554.24,-0.0957418576096883,CohortTrend,CohortTrend,132467.43,0.03192149910817717,147873.0676301339,0.0356338912627711
2026-09-30,NON PRIME,202504,17,4149787.25,-256754.1,-140554.24,-0.0957418576096883,CohortTrend,CohortTrend,132467.43,0.03192149910817717,150825.8518548047,0.0363454420114681
2026-09-30,NON PRIME,202504,17,4149787.25,-256754.1,-140554.24,-0.0957418576096883,CohortTrend,CohortTrend,132467.43,0.03192149910817717,151052.98910285629,0.0364001766844448
2026-09-30,NON PRIME,202504,17,4149787.25,-256754.1,-140554.24,-0.0957418576096883,CohortTrend,CohortTrend,132467.43,0.03192149910817717,151136.67124687563,0.0364203420902784
2026-09-30,NON PRIME,202505,16,4562601.14,-263831.23,-148052.0,-0.09027377527898484,CohortTrend,CohortTrend,146415.53,0.03209036369986091,156720.72920912327,0.0343489874306925
2026-09-30,NON PRIME,202505,16,4562601.14,-263831.23,-148052.0,-0.09027377527898484,CohortTrend,CohortTrend,146415.53,0.03209036369986091,168509.05830647398,0.0369326735201916
2026-09-30,NON PRIME,202506,15,5270080.04,-305720.38,-172638.17,-0.09076874475705307,CohortTrend,CohortTrend,171464.31,0.03253542805774919,187197.31421310906,0.035520772510527
2026-09-30,NON PRIME,202506,15,5270080.04,-305720.38,-172638.17,-0.09076874475705307,CohortTrend,CohortTrend,171464.31,0.03253542805774919,202083.40906097155,0.0383454155396417
2026-09-30,NON PRIME,202507,14,6539849.5,-380093.72,-221228.28,-0.09194737585322109,CohortTrend,CohortTrend,208524.19,0.03188516647057398,247097.31360833312,0.0377833333333333
2026-09-30,NON PRIME,202508,13,5175069.07,-323801.09,-148534.02,-0.09127126683934288,CohortTrend,CohortTrend,161055.77,0.031121472548771213,196307.62005533316,0.0379333333333333
2026-09-30,NON PRIME,202509,12,5906691.73,-429349.68,-165545.13,-0.10071539826237047,DonorCohort:202404,DonorCohort:202404,155520.3,0.026329510174047964,224060.50629133315,0.0379333333333333
2026-09-30,NRP-L,202301,34,942180.2,-10294.56,-4447.49,-0.0156467414619836,CohortTrend,CohortAvg,5575.74,0.005917912518221036,9747.943846092705,0.0103461565484954
2026-09-30,NRP-L,202301,34,942180.2,-10294.56,-4447.49,-0.0156467414619836,CohortTrend,CohortAvg,5575.74,0.005917912518221036,7851.501666666635,0.0083333333333333
2026-09-30,NRP-L,202404,29,147502.37,-11433.22,-2244.02,-0.09272556095200368,CohortTrend,CohortAvg,1825.66,0.012377157058561161,1922.2603323200922,0.0130320640429038
2026-09-30,NRP-L,202404,29,147502.37,-11433.22,-2244.02,-0.09272556095200368,CohortTrend,CohortAvg,1825.66,0.012377157058561161,1869.3440236082395,0.0126733151718731
2026-09-30,NRP-L,202404,29,147502.37,-11433.22,-2244.02,-0.09272556095200368,CohortTrend,CohortAvg,1825.66,0.012377157058561161,1873.6992431395668,0.0127028416095251
2026-09-30,NRP-L,202404,29,147502.37,-11433.22,-2244.02,-0.09272556095200368,CohortTrend,CohortAvg,1825.66,0.012377157058561161,1880.7730375546505,0.0127507987671971
2026-09-30,NRP-L,202405,28,340044.36,-6584.43,-4332.66,-0.0321048994901724,CohortTrend,CohortAvg,3661.84,0.010768712646785262,4385.223637065644,0.0128960340264595
2026-09-30,NRP-L,202405,28,340044.36,-6584.43,-4332.66,-0.0321048994901724,CohortTrend,CohortAvg,3661.84,0.010768712646785262,3784.2169723928864,0.01112859796408
2026-09-30,NRP-L,202405,28,340044.36,-6584.43,-4332.66,-0.0321048994901724,CohortTrend,CohortAvg,3661.84,0.010768712646785262,3797.5329454872044,0.0111677574816627
2026-09-30,NRP-L,202405,28,340044.36,-6584.43,-4332.66,-0.0321048994901724,CohortTrend,CohortAvg,3661.84,0.010768712646785262,3846.7032258681343,0.0113123570873757
2026-09-30,NRP-L,202406,27,216110.81,-2356.88,-3219.81,-0.025804771172714593,CohortTrend,CohortAvg,3212.15,0.014863439732607545,3261.340630739238,0.0150910573642255
2026-09-30,NRP-L,202406,27,216110.81,-2356.88,-3219.81,-0.025804771172714593,CohortTrend,CohortAvg,3212.15,0.014863439732607545,3213.8951086409797,0.0148715147966961
2026-09-30,NRP-L,202406,27,216110.81,-2356.88,-3219.81,-0.025804771172714593,CohortTrend,CohortAvg,3212.15,0.014863439732607545,3207.8972171538117,0.014843761018497
2026-09-30,NRP-L,202406,27,216110.81,-2356.88,-3219.81,-0.025804771172714593,CohortTrend,CohortAvg,3212.15,0.014863439732607545,3206.6215178145217,0.0148378580313244
2026-09-30,NRP-L,202407,26,272065.49,-14409.2,-4168.66,-0.06828451487911974,CohortTrend,CohortAvg,3819.96,0.014040590006472339,3974.885271138593,0.0146100311036824
2026-09-30,NRP-L,202407,26,272065.49,-14409.2,-4168.66,-0.06828451487911974,CohortTrend,CohortAvg,3819.96,0.014040590006472339,3802.4005221773264,0.0139760486424696
2026-09-30,NRP-L,202407,26,272065.49,-14409.2,-4168.66,-0.06828451487911974,CohortTrend,CohortAvg,3819.96,0.014040590006472339,3793.606648697041,0.01394372600765
2026-09-30,NRP-L,202407,26,272065.49,-14409.2,-4168.66,-0.06828451487911974,CohortTrend,CohortAvg,3819.96,0.014040590006472339,3796.6554685515844,0.0139549322060346
2026-09-30,NRP-L,202408,25,279465.65,-22517.88,-4632.42,-0.0971507589573173,CohortTrend,CohortAvg,4218.07,0.01509333973602838,4271.6652080160875,0.0152851171799328
2026-09-30,NRP-L,202408,25,279465.65,-22517.88,-4632.42,-0.0971507589573173,CohortTrend,CohortAvg,4218.07,0.01509333973602838,4256.120771493001,0.0152294951865927
2026-09-30,NRP-L,202408,25,279465.65,-22517.88,-4632.42,-0.0971507589573173,CohortTrend,CohortAvg,4218.07,0.01509333973602838,4256.021188544343,0.0152291388531805
2026-09-30,NRP-L,202408,25,279465.65,-22517.88,-4632.42,-0.0971507589573173,CohortTrend,CohortAvg,4218.07,0.01509333973602838,4256.634686025325,0.0152313341050155
2026-09-30,NRP-L,202409,24,412742.83,-17932.84,-6225.35,-0.05853085321918251,CohortTrend,CohortAvg,6052.68,0.014664530938066205,6284.4452022256955,0.0152260554162157
2026-09-30,NRP-L,202409,24,412742.83,-17932.84,-6225.35,-0.05853085321918251,CohortTrend,CohortAvg,6052.68,0.014664530938066205,6162.862723949894,0.0149314834226191
2026-09-30,NRP-L,202409,24,412742.83,-17932.84,-6225.35,-0.05853085321918251,CohortTrend,CohortAvg,6052.68,0.014664530938066205,6183.88947806059,0.0149824273823499
2026-09-30,NRP-L,202409,24,412742.83,-17932.84,-6225.35,-0.05853085321918251,CohortTrend,CohortAvg,6052.68,0.014664530938066205,6200.926711555203,0.0150237054670464
2026-09-30,NRP-L,202410,23,392727.73,-3452.0,-7143.61,-0.02697953108633302,CohortTrend,CohortAvg,6104.22,0.01554313468010013,6388.574164437642,0.0162671837927962
2026-09-30,NRP-L,202410,23,392727.73,-3452.0,-7143.61,-0.02697953108633302,CohortTrend,CohortAvg,6104.22,0.01554313468010013,6137.637227085987,0.0156282247425869
2026-09-30,NRP-L,202410,23,392727.73,-3452.0,-7143.61,-0.02697953108633302,CohortTrend,CohortAvg,6104.22,0.01554313468010013,6123.398873747596,0.0155919697184296
2026-09-30,NRP-L,202410,23,392727.73,-3452.0,-7143.61,-0.02697953108633302,CohortTrend,CohortAvg,6104.22,0.01554313468010013,6122.668479177269,0.0155901099196058
2026-09-30,NRP-L,202411,22,380072.6,-19689.22,-5621.11,-0.06659340873296313,CohortTrend,CohortAvg,5219.82,0.013733744553014345,5370.367399875358,0.0141298462448368
2026-09-30,NRP-L,202411,22,380072.6,-19689.22,-5621.11,-0.06659340873296313,CohortTrend,CohortAvg,5219.82,0.013733744553014345,5370.646677413243,0.0141305810453404
2026-09-30,NRP-L,202411,22,380072.6,-19689.22,-5621.11,-0.06659340873296313,CohortTrend,CohortAvg,5219.82,0.013733744553014345,5407.67891050923,0.0142280156751874
2026-09-30,NRP-L,202411,22,380072.6,-19689.22,-5621.11,-0.06659340873296313,CohortTrend,CohortAvg,5219.82,0.013733744553014345,5427.849446339681,0.0142810858934311
2026-09-30,NRP-L,202412,21,43879.2,-455.56,-548.01,-0.022871200933471895,CohortTrend,CohortAvg,437.64,0.009973746102937156,543.399763938042,0.0123839943284755
2026-09-30,NRP-L,202412,21,43879.2,-455.56,-548.01,-0.022871200933471895,CohortTrend,CohortAvg,437.64,0.009973746102937156,462.67797501387884,0.0105443575774827
2026-09-30,NRP-L,202412,21,43879.2,-455.56,-548.01,-0.022871200933471895,CohortTrend,CohortAvg,437.64,0.009973746102937156,482.4566399695283,0.0109951102109776
2026-09-30,NRP-L,202412,21,43879.2,-455.56,-548.01,-0.022871200933471895,CohortTrend,CohortAvg,437.64,0.009973746102937156,494.06239383035,0.0112596034984765
2026-09-30,NRP-L,202501,20,48492.34,-867.87,-840.53,-0.035230306477270434,CohortTrend,CohortAvg,782.82,0.016143168178726786,830.8699705989825,0.0171340457193648
2026-09-30,NRP-L,202501,20,48492.34,-867.87,-840.53,-0.035230306477270434,CohortTrend,CohortAvg,782.82,0.016143168178726786,826.1291785869893,0.0170362819898357
2026-09-30,NRP-L,202501,20,48492.34,-867.87,-840.53,-0.035230306477270434,CohortTrend,CohortAvg,782.82,0.016143168178726786,825.9120379718611,0.0170318041565299
2026-09-30,NRP-L,202501,20,48492.34,-867.87,-840.53,-0.035230306477270434,CohortTrend,CohortAvg,782.82,0.016143168178726786,825.864459868562,0.0170308230097488
2026-09-30,NRP-L,202502,19,101932.65,-1764.33,-1893.46,-0.03588438051988249,CohortTrend,CohortAvg,1615.27,0.015846443705721375,1579.4796687281143,0.0154953262642354
2026-09-30,NRP-L,202502,19,101932.65,-1764.33,-1893.46,-0.03588438051988249,CohortTrend,CohortAvg,1615.27,0.015846443705721375,1634.2701678362098,0.0160328429392958
2026-09-30,NRP-L,202502,19,101932.65,-1764.33,-1893.46,-0.03588438051988249,CohortTrend,CohortAvg,1615.27,0.015846443705721375,1640.5905374746744,0.0160948482892839
