Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202508,NON PRIME,2026-06-01,568731.6159947237,-113746.32319894475,-60348.071139469044,56873.161599472376,394637.22165630996,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-07-01,394637.22165630996,-78927.444331262,-41874.92739460848,39463.722165631,273834.8499304395,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-08-01,273834.8499304395,-54766.969986087905,-29056.596361650663,27383.484993043952,190011.28358270094,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-09-01,190011.28358270094,-38002.25671654019,-20162.08372537011,19001.128358270096,131846.94314079062,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-10-01,131846.94314079062,-26369.388628158125,-13990.26971670198,13184.694314079063,91487.28479593052,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-11-01,91487.28479593052,-18297.456959186104,-9707.709253274395,9148.728479593052,63482.118583470015,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2026-12-01,63482.118583470015,-12696.423716694004,-6736.083067333819,6348.211858347002,44049.611799442195,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-01-01,44049.611799442195,-8809.92235988844,-4674.101160860018,4404.96117994422,30565.588278693736,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-02-01,30565.588278693736,-6113.117655738748,-3243.312388456075,3056.558827869374,21209.158234498915,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-03-01,21209.158234498915,-4241.831646899783,-2250.5022649482357,2120.9158234498914,14716.824322650895,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-04-01,14716.824322650895,-2943.364864530179,-1561.6011774148387,1471.6824322650896,10211.858280705877,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-05-01,10211.858280705877,-2042.3716561411757,-1083.5795525669027,1021.1858280705878,7085.907071997799,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-06-01,7085.907071997799,-1417.1814143995598,-751.8850931483245,708.5907071997799,4916.840564449914,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-07-01,4916.840564449914,-983.368112889983,-521.7256010040478,491.6840564449915,3411.7468505558836,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-08-01,3411.7468505558836,-682.3493701111768,-362.0202145560271,341.1746850555884,2367.37726588868,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-09-01,2367.37726588868,-473.47545317773603,-251.202232543262,236.73772658886801,1642.6995801676821,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-10-01,1642.6995801676821,-328.53991603353643,-174.3067350868971,164.26995801676821,1139.8529290472486,-0.2,-0.1061099285537678,0.1
202508,NON PRIME,2027-11-01,1139.8529290472486,-227.97058580944974,-120.94971286300651,113.98529290472487,790.9326303747923,-0.2,-0.1061099285537678,0.1
