Cohort,Segment,CalendarMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Actual_Coll_Rate,Actual_Revenue_Rate,Actual_Principal_Rate,Actual_Interest_Rate
202202,NRP-L,202211,115603.67000000001,-1832.2,-1075.64,1413.0552229999998,113773.5,-0.02515352670032015,0.012223273041418146,-0.01584897780494339,-0.009304548895376765
202202,NRP-L,202212,113773.5,-1352.25,-954.84,1437.715061,112561.76,-0.020277920605413387,0.012636642636466314,-0.011885456630937784,-0.008392463974475604
202202,NRP-L,202301,112561.76,-2276.9,-1231.69,1376.545776,110102.47,-0.031170354834537062,0.01222924886746618,-0.020228006385116938,-0.010942348449420124
202202,NRP-L,202302,110102.47,-1918.18,-989.66,1258.110298,108155.51,-0.026410306689759095,0.011426721834669104,-0.01742177082857451,-0.008988535861184586
202202,NRP-L,202303,108155.51,-1920.52,-987.32,1395.00359,106309.33,-0.02688573148053206,0.012898127797649884,-0.017757024122025775,-0.009128707358506285
202202,NRP-L,202304,106309.33,-1359.85,-947.24,1095.944544,90645.63,-0.021701670022753413,0.010309015624498808,-0.01279144549213131,-0.008910224530622101
202202,NRP-L,202305,90645.63,-2481.77,-1026.82,1112.0326,88101.89,-0.03870666462354556,0.012267911867345396,-0.027378815724486662,-0.011327848899058895
202202,NRP-L,202306,88101.89,-1995.72,-912.12,1039.354814,86095.95,-0.03300542133659108,0.011797190888867425,-0.022652408478410622,-0.010353012858180454
202202,NRP-L,202307,86095.95,-1980.78,-927.06,1052.3417020000002,84098.20999999999,-0.03377441099145779,0.01222289436378831,-0.023006657107564294,-0.010767753883893493
202202,NRP-L,202308,84098.21,-2054.53,-853.31,865.067405,66673.42,-0.03457671691228624,0.010286394977966832,-0.024430127585355267,-0.010146589326930976
202202,NRP-L,202309,66673.42,-1503.19,-803.9,821.2423,65187.56,-0.03460284473182867,0.012317386748722355,-0.02254556613415061,-0.012057278597678056
202202,NRP-L,202310,65187.56,-2589.69,-918.9,825.122244,62504.1,-0.053822999357546135,0.012657664192370447,-0.039726751545847094,-0.014096247811699042
202202,NRP-L,202311,62504.1,-1851.1,-750.14,765.591403,60668.44,-0.04161710991758941,0.012248658935973801,-0.029615657212886833,-0.012001452704702572
202202,NRP-L,202312,60668.44,-1580.55,-726.54,766.470481,59127.83,-0.03802784446081027,0.012633759513183459,-0.02605226045040881,-0.011975584010401453
