ForecastMonth,Cohort,Segment,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,PQ_Revenue_Rate,v32_Revenue_Rate,ScenA_Revenue,ScenB_Revenue
2026-09-30,202407,NRP-L,272065.49,-14409.2,-4168.66,3819.96,0.0146100311036824,0.014040590006472339,3974.885271138593,3819.96
2026-09-30,202407,NRP-M,2965918.37,-86280.29,-44191.13,40056.48,0.014383807167615,0.013505590850094772,42661.197908967,40056.48
2026-09-30,202407,NRP-S,589683.41,-47073.37,0.0,9158.14,0.0168481486882262,0.015530604803686099,9935.073770660252,9158.14
2026-09-30,202407,PRIME,1543.74,-99.77,-16.2,15.41,0.0100326772519103,0.009982250897171804,15.487845180864007,15.41
2026-09-30,202408,NON PRIME,934736.25,-66812.28,-19861.13,16127.54,0.0219488944329521,0.017253572866142722,20516.427273903522,16127.54
2026-09-30,202408,NRP-L,279465.65,-22517.88,-4632.42,4218.07,0.0152851171799328,0.01509333973602838,4271.6652080160875,4218.07
2026-09-30,202408,NRP-M,2102670.46,-52084.4,-32682.58,30684.94,0.015367199085322,0.014593318631584333,32312.155569645587,30684.94
2026-09-30,202408,NRP-S,861471.45,-43832.52,0.0,13973.41,0.0172865882822319,0.01622039824999424,14891.902273047323,13973.41
2026-09-30,202409,NON PRIME,900013.14,-70662.33,-22568.33,17043.84,0.0228671292520501,0.018937323515076678,20580.716800923463,17043.84
2026-09-30,202409,NRP-L,412742.83,-17932.84,-6225.35,6052.68,0.0152260554162157,0.014664530938066205,6284.4452022256955,6052.68
2026-09-30,202409,NRP-M,1944324.41,-67105.04,-31179.64,27946.21,0.0153020232471114,0.014373223859283853,29752.097321746158,27946.21
2026-09-30,202409,NRP-S,593986.52,-50088.39,0.0,9357.09,0.0168704099210221,0.0157530342607775,10020.796079961392,9357.09
2026-09-30,202409,PRIME,5846.85,-298.73,-61.19,58.65,0.0100584740845944,0.010031042356140486,58.81038920151077,58.65
2026-09-30,202410,NON PRIME,1232706.48,-87633.5,-32420.2,23079.09,0.0232185452759837,0.018722291457411663,28621.651217878498,23079.09
2026-09-30,202410,NRP-L,392727.73,-3452.0,-7143.61,6104.22,0.0162671837927962,0.01554313468010013,6388.574164437642,6104.22
2026-09-30,202410,NRP-M,1854528.88,-78251.86,-29613.27,25718.8,0.014701083133057,0.01386810433494031,27263.583237535087,25718.8
2026-09-30,202410,NRP-S,755704.45,-36542.91,0.0,12089.45,0.0170353264329407,0.015997590063152337,12873.671992575913,12089.45
2026-09-30,202411,NON PRIME,1266834.58,-97540.48,-34674.67,26347.49,0.0247877337506715,0.02079789296563092,31401.958275183755,26347.49
2026-09-30,202411,NRP-L,380072.6,-19689.22,-5621.11,5219.82,0.0141298462448368,0.013733744553014345,5370.367399875358,5219.82
2026-09-30,202411,NRP-M,2053522.83,-85892.03,-35435.27,30467.93,0.0156001288306386,0.014836908338632885,32035.220704657568,30467.93
2026-09-30,202411,NRP-S,821869.04,-44827.89,0.0,14139.18,0.018017105117717,0.017203689775198247,14807.70088667716,14139.18
2026-09-30,202412,NON PRIME,1486422.41,-106459.12,-43201.81,32413.47,0.0248657154375268,0.02180636525790808,36960.95666702279,32413.47
2026-09-30,202412,NRP-L,43879.2,-455.56,-548.01,437.64,0.0123839943284755,0.009973746102937156,543.399763938042,437.64
2026-09-30,202412,NRP-M,2000913.98,-34549.74,-32397.57,29504.28,0.0151591788725611,0.014745401498968986,30332.212931428145,29504.28
2026-09-30,202412,NRP-S,903177.93,-46017.56,0.0,15262.87,0.0177565367675234,0.01689907325348395,16037.312121660676,15262.87
2026-09-30,202501,NON PRIME,1709117.0,-119321.5,-47893.09,39064.11,0.0257099652366611,0.02285631118290907,43941.33865538651,39064.11
2026-09-30,202501,NRP-L,48492.34,-867.87,-840.53,782.82,0.0171340457193648,0.016143168178726786,830.8699705989825,782.82
2026-09-30,202501,NRP-M,3373479.62,-107655.68,-57408.68,49803.28,0.0156697457214691,0.014763177967560983,52861.567841958204,49803.28
2026-09-30,202501,NRP-S,1402518.96,-77596.24,0.0,23820.01,0.0178913780974928,0.016983734751079584,25092.997002262382,23820.01
2026-09-30,202502,NON PRIME,2341021.9,-171905.49,-65931.61,57997.93,0.0272493175761933,0.02477462086108635,63791.24920592343,57997.93
2026-09-30,202502,NRP-L,101932.65,-1764.33,-1893.46,1615.27,0.0154953262642354,0.015846443705721375,1579.4796687281143,1615.27
2026-09-30,202502,NRP-M,3529768.6,-123489.28,-59553.58,55069.27,0.0157584011264097,0.015601382481559838,55623.50948220559,55069.27
2026-09-30,202502,NRP-S,1538565.11,-85865.65,0.0,26425.77,0.0178644610048735,0.017175594213234172,27485.636411053907,26425.77
2026-09-30,202503,NON PRIME,3366713.35,-208762.7,-104548.67,104028.52,0.0347631873764749,0.03089913193827446,117037.68702892953,104028.52
2026-09-30,202503,NRP-L,66343.75,-833.77,-915.53,1076.57,0.0178243636566151,0.016227150259067357,1182.535126343558,1076.57
2026-09-30,202503,NRP-M,4479970.91,-111760.97,-73243.62,72954.33,0.0168296385885087,0.016284554401269538,75396.29130233244,72954.33
2026-09-30,202503,NRP-S,1826962.35,-85204.29,0.0,36240.53,0.0213043809831144,0.019836495262203952,38922.301946206,36240.53
2026-09-30,202504,NON PRIME,4149787.25,-256754.1,-140554.24,132467.43,0.0356338912627711,0.03192149910817717,147873.0676301339,132467.43
2026-09-30,202504,NRP-L,48210.71,-986.1,-788.82,792.11,0.0166366017843202,0.016430166657989482,802.0623840093436,792.11
2026-09-30,202504,NRP-M,5688472.79,-141534.57,-93430.46,91510.64,0.0164275860246004,0.01608703133130395,93447.87610632365,91510.64
2026-09-30,202504,NRP-S,1575475.32,-91568.7,0.0,31077.97,0.020487502908049,0.019726091297958256,32277.55520005943,31077.97
2026-09-30,202504,PRIME,3021.41,9.22,-31.39,31.54,0.011135166842726,0.010438834848630275,33.643904450280765,31.54
2026-09-30,202505,NON PRIME,4562601.14,-263831.23,-148052.0,146415.53,0.0343489874306925,0.03209036369986091,156720.72920912327,146415.53
2026-09-30,202505,NRP-L,12867.79,-187.52,-208.98,210.25,0.0157966823854198,0.016339247065735453,203.26839163228107,210.25
2026-09-30,202505,NRP-M,5302812.95,-152131.57,-85119.84,84086.82,0.016636899719721,0.015857021696380976,88222.3672815879,84086.82
2026-09-30,202505,NRP-S,1650042.13,-85788.77,0.0,31586.8,0.0204843399464785,0.019143026366241933,33800.02391693147,31586.8
2026-09-30,202506,NON PRIME,5270080.04,-305720.38,-172638.17,171464.31,0.035520772510527,0.03253542805774919,187197.31421310906,171464.31
2026-09-30,202506,NRP-L,23348.06,-424.24,-373.16,371.02,0.0158719014754618,0.015890827760422062,370.5781079631706,371.02
2026-09-30,202506,NRP-M,5261015.63,-134047.53,-82775.24,84018.9,0.0167330498622469,0.015970091311057366,88032.83686285028,84018.9
2026-09-30,202506,NRP-S,1890752.3,-102060.56,0.0,37233.24,0.0206818517867955,0.01969228861972031,39104.2588341427,37233.24
2026-09-30,202507,NON PRIME,6539849.5,-380093.72,-221228.28,208524.19,0.0377833333333333,0.03188516647057398,247097.31360833312,208524.19
2026-09-30,202507,NRP-L,89705.37,-1602.64,-1512.37,1458.28,0.01685,0.016256328913196613,1511.5354845,1458.28
2026-09-30,202507,NRP-M,6432262.67,-145038.52,-103804.19,99446.67,0.0155583333333333,0.015460604627329375,100075.28670741645,99446.67
2026-09-30,202507,NRP-S,2165057.91,-99791.91,0.0,42444.99,0.0212333333333333,0.019604551824666895,45971.39628899993,42444.99
2026-09-30,202507,PRIME,6042.39,-60.02,-66.5,66.01,0.0113,0.010924485178877895,68.279007,66.01
2026-09-30,202508,NON PRIME,5175069.07,-323801.09,-148534.02,161055.77,0.0379333333333333,0.031121472548771213,196307.62005533316,161055.77
2026-09-30,202508,NRP-L,37041.7,-763.85,-545.84,568.06,0.0153166666666666,0.015335689236725096,567.3553716666642,568.06
2026-09-30,202508,NRP-M,5621074.55,-141981.13,-76076.03,87608.98,0.01575,0.015585806454034665,88531.9241625,87608.98
2026-09-30,202508,NRP-S,2280232.27,-107833.24,0.0,43360.79,0.0205083333333333,0.01901595314235247,46763.76347058325,43360.79
2026-09-30,202508,PRIME,18369.12,-195.79,-128.02,198.1,0.0112416666666666,0.010784403390037193,206.49952399999876,198.1
2026-09-30,202509,NON PRIME,5906691.73,-429349.68,-165545.13,155520.3,0.0379333333333333,0.026329510174047964,224060.50629133315,155520.3
2026-09-30,202509,NRP-L,12201.34,-165.88,-164.74,180.84,0.0153166666666666,0.01482132290387777,186.88385766666585,180.84
2026-09-30,202509,NRP-M,6580423.23,-175731.5,-98918.0,102676.51,0.01575,0.015603329210179083,103641.6658725,102676.51
2026-09-30,202509,NRP-S,2370081.59,-127496.84,0.0,42203.31,0.0205083333333333,0.01780669078147643,48606.42327491658,42203.31
2026-09-30,202509,PRIME,15312.95,-235.8,-155.07,155.34,0.0112416666666666,0.010144354941405804,172.1430795833323,155.34
2026-10-31,201912,NON PRIME,215493.03,7417.88,2614.38,0.0,0.0,0.0,0.0,0.0
2026-10-31,201912,NRP-S,55218.13,-380.85,0.0,0.0,0.0083333333333333,0.0,460.1510833333315,0.0
2026-10-31,202001,NON PRIME,50581.76,2732.69,606.54,0.0,0.0083333333333333,0.0,421.514666666665,0.0
2026-10-31,202001,NRP-S,1.99,-1.0,0.0,0.0,0.0083333333333333,0.0,0.016583333333333266,0.0
2026-10-31,202101,NON PRIME,723666.86,7461.04,6071.73,0.0,0.0083333333333333,0.0,6030.557166666643,0.0
2026-10-31,202101,NRP-M,299278.47,-57524.76,-3649.91,3885.23,0.010208119025845,0.01298198964997382,3055.0702436327815,3885.23
2026-10-31,202101,NRP-S,656167.89,-69085.58,0.0,5966.9,0.0106469523176989,0.009093556833450048,6986.1882372350965,5966.9
2026-10-31,202101,PRIME,642831.43,-88103.66,-7365.56,7014.04,0.0083333333333333,0.010911165311254304,5356.928583333312,7014.04
2026-10-31,202201,NON PRIME,207620.13,-26533.09,-681.98,0.0,0.01019598375111,0.0,2116.8914718833457,0.0
2026-10-31,202201,NRP-M,76638.62,-4954.63,-973.54,956.65,0.0112614565789034,0.01248260994261118,863.0624913970777,956.65
2026-10-31,202201,NRP-S,154921.64,-13760.23,0.0,1455.57,0.0098161062560049,0.009395524085595788,1520.727279594539,1455.57
2026-10-31,202201,PRIME,35583.44,-3503.86,-340.48,295.64,0.0089101128641964,0.00830835916932146,317.05246649636075,295.64
2026-10-31,202301,NON PRIME,1823614.1,-146801.37,-21723.08,21497.28,0.0154482859353957,0.0117882834970403,28171.71205261929,21497.28
2026-10-31,202301,NRP-L,933012.89,-9247.91,-4358.06,5314.53,0.0103461565484954,0.0056960949381953336,9653.097421704118,5314.53
2026-10-31,202301,NRP-M,6172033.76,-233006.66,-89674.37,88534.11,0.013627184982623,0.01434439820692102,84107.44576651417,88534.11
2026-10-31,202301,NRP-S,1963751.02,-141053.2,0.0,30644.67,0.0150574820476038,0.015605170761413531,29569.14572961365,30644.67
2026-10-31,202404,NON PRIME,422155.38,-33632.3,-8176.56,6677.55,0.0203782482127001,0.01581775411697939,8602.78711796673,6677.55
2026-10-31,202404,NRP-L,135650.43,-10704.24,-2064.29,1675.88,0.0130320640429038,0.012354402415090024,1767.8050912074389,1675.88
2026-10-31,202404,NRP-M,1585793.77,-77819.82,-24331.62,21957.21,0.0144491601159043,0.013846195145539007,22913.388093533515,21957.21
2026-10-31,202404,NRP-S,676676.25,-34679.72,0.0,9589.33,0.0157142983056292,0.014171222944502633,10633.49244883452,9589.33
2026-10-31,202405,NON PRIME,587863.84,-36913.29,-11368.11,9592.77,0.0204444422858944,0.01631801336853786,12018.548348844259,9592.77
2026-10-31,202405,NRP-L,332788.22,-6116.42,-4238.66,3554.15,0.0128960340264595,0.010679915292674725,4291.64820872489,3554.15
2026-10-31,202405,NRP-M,1906882.91,-36535.95,-27076.45,25565.68,0.0144698485913142,0.01340705287457844,27592.30698906462,25565.68
2026-10-31,202405,NRP-S,591556.28,-30918.21,0.0,8794.69,0.0162944280018955,0.014867038517450951,9639.071213529136,8794.69
2026-10-31,202405,PRIME,4618.71,28.88,-48.31,46.46,0.0100747872586797,0.010059085762041783,46.532520659536516,46.46
2026-10-31,202406,NON PRIME,898097.13,-51000.0,-18487.64,16209.59,0.0220533267365067,0.01804881616757867,19806.029449008933,16209.59
2026-10-31,202406,NRP-L,213746.27,-2193.98,-3183.33,3175.8,0.0150910573642255,0.014857803132658175,3225.6572219592317,3175.8
2026-10-31,202406,NRP-M,1594898.1,-47204.73,-22078.48,20789.14,0.0142058423371304,0.013034776328343484,22656.870952388836,20789.14
2026-10-31,202406,NRP-S,711221.66,-36566.39,0.0,10652.73,0.0165934440272594,0.01497807308062018,11801.616806184515,10652.73
2026-10-31,202407,NON PRIME,967363.1,-52054.95,-22191.23,18529.32,0.0227911208357712,0.019154462269648283,22047.289304166217,18529.32
2026-10-31,202407,NRP-L,257307.52,-13735.36,-3943.03,3607.27,0.0146100311036824,0.014019294888855173,3759.270870411381,3607.27
2026-10-31,202407,NRP-M,2829216.18,-82278.99,-42181.37,38136.18,0.014383807167615,0.013479415348176045,40694.89996861633,38136.18
2026-10-31,202407,NRP-S,540563.7,-43472.33,0.0,8374.97,0.0168481486882262,0.015493030701099612,9107.4975930577,8374.97
2026-10-31,202407,PRIME,1443.17,-93.76,-15.15,14.41,0.0100326772519103,0.009984963656395295,14.478858829639389,14.41
2026-10-31,202408,NON PRIME,802863.33,-57365.23,-17019.4,13762.24,0.0219488944329521,0.017141447972222123,17621.962474258384,13762.24
2026-10-31,202408,NRP-L,256533.43,-21093.46,-4254.74,3871.76,0.0152851171799328,0.01509261385543397,3921.143538120088,3871.76
2026-10-31,202408,NRP-M,2014805.59,-49454.56,-31339.54,29363.35,0.015367199085322,0.014573788233335206,30961.918619749653,29363.35
2026-10-31,202408,NRP-S,814767.79,-41529.47,0.0,13196.8,0.0172865882822319,0.01619700749338655,14084.555331353982,13196.8
2026-10-31,202409,NON PRIME,780583.87,-61427.57,-19643.2,14731.22,0.0228671292520501,0.018872052787870186,17849.712247355474,14731.22
2026-10-31,202409,NRP-L,394637.31,-17500.63,-5951.06,5782.33,0.0152260554162157,0.014652263872364223,6008.769551366294,5782.33
2026-10-31,202409,NRP-M,1838104.84,-63427.06,-29530.63,26379.78,0.0153020232471114,0.014351618811906289,28126.722992307983,26379.78
2026-10-31,202409,NRP-S,540513.46,-46031.14,0.0,8504.79,0.0168704099210221,0.015734649790219844,9118.683638029981,8504.79
2026-10-31,202409,PRIME,5545.59,-284.16,-58.04,55.63,0.0100584740845944,0.010031394315122467,55.78017329878586,55.63
2026-10-31,202410,NON PRIME,1084124.41,-77087.85,-28574.96,20190.65,0.0232185452759837,0.01862392342959975,25171.791698384117,20190.65
2026-10-31,202410,NRP-L,388235.3,-3243.86,-7072.36,6033.2,0.0162671837927962,0.015540060370605145,6315.494979951371,6033.2
2026-10-31,202410,NRP-M,1738162.71,-74143.07,-27823.21,24068.74,0.014701083133057,0.013847230677270716,25552.874498489644,24068.74
2026-10-31,202410,NRP-S,716647.16,-34563.32,0.0,11451.74,0.0170353264329407,0.015979607035629638,12208.318307839883,11451.74
2026-10-31,202411,NON PRIME,1076997.88,-83052.34,-29612.44,22350.27,0.0247877337506715,0.02075238068249494,26696.33669947765,22350.27
2026-10-31,202411,NRP-L,359982.09,-19006.49,-5324.92,4938.41,0.0141298462448368,0.01371848805033606,5086.491582595003,4938.41
2026-10-31,202411,NRP-M,1931601.01,-81209.4,-33439.7,28641.12,0.0156001288306386,0.014827658430350478,30133.22460539164,28641.12
2026-10-31,202411,NRP-S,775113.94,-42278.24,0.0,13335.92,0.018017105117717,0.01720510922561914,13965.309335187787,13335.92
2026-10-31,202412,NON PRIME,1309506.94,-93678.95,-38258.15,28519.72,0.0248657154375268,0.021778975833453774,32561.82693350648,28519.72
2026-10-31,202412,NRP-L,43313.26,-433.97,-540.07,426.56,0.0123839943284755,0.009848254322117523,536.3911661877847,426.56
2026-10-31,202412,NRP-M,1928543.29,-32491.95,-31297.61,28424.18,0.0151591788725611,0.014738678746485386,29235.132696587476,28424.18
2026-10-31,202412,NRP-S,857828.41,-43618.22,0.0,14494.44,0.0177565367675234,0.01689666584952578,15232.061702391138,14494.44
2026-10-31,202501,NON PRIME,1495577.19,-104174.34,-42101.55,34193.28,0.0257099652366611,0.022862932270316317,38451.23756364329,34193.28
2026-10-31,202501,NRP-L,47566.77,-843.18,-826.98,770.59,0.0171340457193648,0.016200175038162148,815.01121190251,770.59
2026-10-31,202501,NRP-M,3207177.69,-102577.45,-54828.08,47341.49,0.0156697457214691,0.014761106048976038,50255.658885868645,47341.49
2026-10-31,202501,NRP-S,1321300.27,-73134.31,0.0,22450.47,0.0178913780974928,0.016991194590462017,23639.882710889324,22450.47
2026-10-31,202502,NON PRIME,2026790.44,-148663.68,-57377.58,50339.88,0.0272493175761933,0.024837239709893242,55228.65635995255,50339.88
2026-10-31,202502,NRP-L,99890.12,-1705.08,-1865.24,1586.17,0.0154953262642354,0.015879148007831006,1547.8299999736257,1586.17
2026-10-31,202502,NRP-M,3350815.92,-117920.24,-56810.18,52349.09,0.0157584011264097,0.015622788971349999,52803.501368119556,52349.09
2026-10-31,202502,NRP-S,1456780.28,-81366.07,0.0,25028.59,0.0178644610048735,0.017180758377646353,26024.5945047287,25028.59
2026-10-31,202503,NON PRIME,3019217.09,-185491.5,-94740.75,94451.08,0.0347631873764749,0.031283301990053324,104957.60942992527,94451.08
2026-10-31,202503,NRP-L,65671.01,-778.98,-906.05,1071.46,0.0178243636566151,0.016315570599568976,1170.5439639372066,1071.46
2026-10-31,202503,NRP-M,4285286.47,-105780.34,-70333.96,69998.07,0.0168296385885087,0.01633451357103788,72119.82253832623,69998.07
2026-10-31,202503,NRP-S,1750425.82,-81003.36,0.0,34957.49,0.0213043809831144,0.019970849150294182,37291.73855196043,34957.49
2026-10-31,202504,NON PRIME,3697512.27,-226237.17,-127133.61,119829.21,0.0356338912627711,0.0324080628405866,131756.75017194194,119829.21
2026-10-31,202504,NRP-L,47227.91,-957.04,-776.91,779.68,0.0166366017843202,0.016508882141936833,785.7119317757139,779.68
2026-10-31,202504,NRP-M,5475581.28,-135027.88,-90294.52,88269.89,0.0164275860246004,0.016120642811460556,89950.58251189157,88269.89
2026-10-31,202504,NRP-S,1492649.34,-87062.94,0.0,29638.77,0.020487502908049,0.019856485515881445,30580.657693947418,29638.77
2026-10-31,202504,PRIME,3012.34,13.47,-31.32,31.49,0.011135166842726,0.010453667248716943,33.54290848701724,31.49
2026-10-31,202505,NON PRIME,4087752.8,-231660.57,-134693.38,133490.09,0.0343489874306925,0.03265610630858109,140410.16954697805,133490.09
2026-10-31,202505,NRP-L,12681.54,-174.29,-207.44,208.35,0.0157966823854198,0.016429392644741882,200.3262595379966,208.35
2026-10-31,202505,NRP-M,5092970.15,-145966.5,-82007.77,80870.34,0.016636899719721,0.01587881680398225,84731.23366108243,80870.34
2026-10-31,202505,NRP-S,1566707.69,-81148.59,0.0,30154.26,0.0204843399464785,0.019246896017980228,32092.972918722055,30154.26
2026-10-31,202506,NON PRIME,4751852.64,-269377.53,-158689.42,157977.75,0.035520772510527,0.03324550695662987,168789.47662898715,157977.75
2026-10-31,202506,NRP-L,22921.68,-402.29,-375.82,365.75,0.0158719014754618,0.015956509296002737,363.81064661206324,365.75
2026-10-31,202506,NRP-M,5067259.25,-126754.28,-79858.44,81127.87,0.0167330498622469,0.016010207095679976,84790.70169518182,81127.87
2026-10-31,202506,NRP-S,1799119.97,-97242.69,0.0,35752.6,0.0206818517867955,0.019872271219356204,37209.13256620397,35752.6
2026-10-31,202507,NON PRIME,5930581.5,-335670.11,-205927.13,193572.18,0.0377833333333333,0.03263966273796254,224077.1376749998,193572.18
2026-10-31,202507,NRP-L,88048.64,-1497.79,-1501.31,1442.44,0.01685,0.016382308687561783,1483.619584,1442.44
2026-10-31,202507,NRP-M,6234144.29,-135321.43,-101148.86,96251.69,0.0155583333333333,0.01543943892257906,96992.89491191646,96251.69
2026-10-31,202507,NRP-S,2086603.81,-94094.04,0.0,41324.89,0.0212333333333333,0.019804856965156218,44305.55423233326,41324.89
2026-10-31,202507,PRIME,5981.89,-45.62,-66.37,65.94,0.0113,0.011023271909045469,67.59535699999999,65.94
2026-10-31,202508,NON PRIME,4690320.13,-287974.34,-135789.95,149971.04,0.0379333333333333,0.031974585069527016,177919.47693133316,149971.04
2026-10-31,202508,NRP-L,36300.07,-725.61,-540.63,556.71,0.0153166666666666,0.015336334062165722,555.9960721666642,556.71
2026-10-31,202508,NRP-M,5461068.98,-134528.22,-71931.8,85059.01,0.01575,0.015575523823542691,86011.836435,85059.01
2026-10-31,202508,NRP-S,2205230.43,-101823.38,0.0,42274.1,0.0205083333333333,0.01916992411536784,45225.60073524993,42274.1
2026-10-31,202508,PRIME,18243.41,-137.39,-119.57,198.68,0.0112416666666666,0.010890507860098524,205.0863340833321,198.68
2026-10-31,202509,NON PRIME,5407450.19,-1316516.61,-297445.49,225310.42,0.0379333333333333,0.04166666581907063,205122.6105406665,225310.42
2026-10-31,202509,NRP-L,12051.57,-157.76,-86.37,91.24,0.0153166666666666,0.007570797829660368,184.5898804999992,91.24
2026-10-31,202509,NRP-M,6374081.56,-944809.31,-151466.07,265586.73,0.01575,0.04166666640519109,100391.78456999999,265586.73
2026-10-31,202509,NRP-S,2279622.28,-354873.18,0.0,94984.26,0.0205083333333333,0.04166666593555139,46751.25359233325,94984.26
2026-10-31,202509,PRIME,15077.41,-103.25,-75.5,76.69,0.0112416666666666,0.005086417362133152,169.49521741666564,76.69
2026-11-30,201912,NON PRIME,205418.06,7066.52,2507.58,0.0,0.0,0.0,0.0,0.0
2026-11-30,201912,NRP-S,54835.67,-377.18,0.0,0.0,0.0083333333333333,0.0,456.96391666666483,0.0
2026-11-30,202001,NON PRIME,47234.92,2619.82,576.35,0.0,0.0083333333333333,0.0,393.6243333333318,0.0
2026-11-30,202001,NRP-S,1.0,-0.5,0.0,0.0,0.0083333333333333,0.0,0.0083333333333333,0.0
2026-11-30,202101,NON PRIME,710028.95,7973.46,6133.21,0.0,0.0083333333333333,0.0,5916.907916666642,0.0
2026-11-30,202101,NRP-M,241987.96,-46587.26,-2968.61,3146.4,0.010208119025845,0.013002299783840486,2470.2418985014187,3146.4
2026-11-30,202101,NRP-S,593039.55,-62420.36,0.0,5389.45,0.0106469523176989,0.009087842455026819,6314.063811359613,5389.45
2026-11-30,202101,PRIME,554371.6,-76051.61,-6364.56,6062.69,0.0083333333333333,0.010936148244246277,4619.763333333315,6062.69
2026-11-30,202201,NON PRIME,179553.73,-23122.8,-491.94,0.0,0.01019598375111,0.0,1830.7269135311922,0.0
2026-11-30,202201,NRP-M,71667.0,-4626.95,-912.14,894.73,0.0112614565789034,0.012484546583504263,807.07480864027,894.73
2026-11-30,202201,NRP-S,142488.96,-12656.0,0.0,1338.28,0.0098161062560049,0.009392166242212731,1398.6867716676318,1338.28
2026-11-30,202201,PRIME,32034.67,-3158.95,-306.57,266.07,0.0089101128641964,0.008305688805285025,285.43252526728645,266.07
2026-11-30,202301,NON PRIME,1676341.09,-134723.68,-19552.99,19466.99,0.0154482859353957,0.011612785796475346,25896.596483572896,19466.99
2026-11-30,202301,NRP-L,924720.6,-8288.58,-4286.14,5077.22,0.0103461565484954,0.005490544927840907,9567.304091218595,5077.22
2026-11-30,202301,NRP-M,5937883.24,-221414.85,-86323.66,85437.32,0.013627184982623,0.014388514651898074,80916.63331669681,85437.32
2026-11-30,202301,NRP-S,1853317.44,-132237.7,0.0,29047.62,0.0150574820476038,0.01567331066608859,27906.294081311033,29047.62
2026-11-30,202404,NON PRIME,386978.75,-30920.33,-7465.47,6065.04,0.0203782482127001,0.015672798570980966,7885.949020540418,6065.04
2026-11-30,202404,NRP-L,124557.5,-9986.59,-1895.87,1536.36,0.0130320640429038,0.012334544286775183,1623.24131702399,1536.36
2026-11-30,202404,NRP-M,1505596.1,-74499.24,-23161.04,20820.11,0.0144491601159043,0.013828482951038461,21754.59911878106,20820.11
2026-11-30,202404,NRP-S,651582.31,-33465.57,0.0,9201.09,0.0157142983056292,0.014121147641347106,10239.15879001096,9201.09
2026-11-30,202405,NON PRIME,549084.47,-34488.64,-10587.18,8897.86,0.0204444422858944,0.016204901952517434,11225.725756995913,8897.86
2026-11-30,202405,NRP-L,325986.52,-5691.91,-4150.91,3455.8,0.0128960340264595,0.010601051847174539,4203.933254087121,3455.8
2026-11-30,202405,NRP-M,1868829.56,-35105.78,-26512.93,24992.37,0.0144698485913142,0.013373274125651136,27041.680776172336,24992.37
2026-11-30,202405,NRP-S,569425.49,-29773.95,0.0,8442.17,0.0162944280018955,0.014825767634673326,9278.462649249066,8442.17
2026-11-30,202405,PRIME,4587.98,29.76,-47.99,46.14,0.0100747872586797,0.010056713412002668,46.22292244707728,46.14
2026-11-30,202406,NON PRIME,844792.71,-47875.86,-17343.32,15163.51,0.0220533267365067,0.01794938547705981,18630.489658248953,15163.51
2026-11-30,202406,NRP-L,211544.77,-2049.03,-3149.64,3141.99,0.0150910573642255,0.01485260070480589,3192.4342591718896,3141.99
2026-11-30,202406,NRP-M,1546400.14,-45389.59,-21422.91,20103.81,0.0142058423371304,0.013000393287600196,21967.916578956378,20103.81
2026-11-30,202406,NRP-S,685304.67,-35156.45,0.0,10233.97,0.0165934440272594,0.014933460179105447,11371.564683264474,10233.97
2026-11-30,202407,NON PRIME,911608.46,-48691.77,-20902.73,17394.8,0.0227911208357712,0.019081437660198985,20776.578566771295,17394.8
2026-11-30,202407,NRP-L,243236.34,-13071.35,-3727.74,3405.29,0.0146100311036824,0.013999922873366702,3553.6904929458674,3405.29
2026-11-30,202407,NRP-M,2742868.71,-79734.7,-40922.7,36913.93,0.014383807167615,0.013458146890304494,39452.89461072491,36913.93
2026-11-30,202407,NRP-S,505461.43,-40908.63,0.0,7815.75,0.0168481486882262,0.015462604139746133,8516.089328803439,7815.75
2026-11-30,202407,PRIME,1348.67,-88.01,-14.16,13.46,0.0100326772519103,0.009980202718233518,13.530770829333866,13.46
2026-11-30,202408,NON PRIME,742140.85,-52996.24,-15708.04,12657.06,0.0219488944329521,0.01705479492201514,16289.17117103134,12657.06
2026-11-30,202408,NRP-L,235056.99,-19669.39,-3900.09,3547.56,0.0152851171799328,0.015092339947006043,3592.8736361122924,3547.56
2026-11-30,202408,NRP-M,1963371.89,-47786.13,-30564.34,28584.26,0.015367199085322,0.014558759930091491,30171.526712154922,28584.26
2026-11-30,202408,NRP-S,786430.15,-40147.26,0.0,12724.3,0.0172865882822319,0.01617982220035689,13594.694215783875,12724.3
2026-11-30,202409,NON PRIME,713992.94,-56288.54,-18033.79,13443.96,0.0228671292520501,0.01882926181314902,16326.968844031251,13443.96
2026-11-30,202409,NRP-L,376967.96,-17021.06,-5683.71,5519.8,0.0152260554162157,0.014642623739163403,5739.735049097783,5519.8
2026-11-30,202409,NRP-M,1771510.51,-61109.19,-28511.82,25394.66,0.0153020232471114,0.014335032085132817,27107.69500652217,25394.66
2026-11-30,202409,NRP-S,502983.89,-43201.12,0.0,7908.44,0.0168704099210221,0.01572304830677579,8485.544407970288,7908.44
2026-11-30,202409,PRIME,5259.02,-270.07,-55.04,52.75,0.0100584740845944,0.010030385889386234,52.89771638036365,52.75
2026-11-30,202410,NON PRIME,998558.34,-70998.75,-26382.62,18527.08,0.0232185452759837,0.01855382831212446,23185.072028001126,18527.08
2026-11-30,202410,NRP-L,383951.38,-3062.33,-7001.66,5965.67,0.0162671837927962,0.015537566240808928,6245.8076659577355,5965.67
